"","CardNames","DeckCount","WinrateAverage"
"1","Comparative Analysis",1,88.9
"2","Behold the Multiverse",1,77.8
"3","Burning Prophet",5,75.7
"4","Relic of Progenitus",3,75
"5","Guardian of the Guildpact",1,75
"6","Castigate",1,75
"7","Evincar's Justice",1,75
"8","Night's Whisper",1,75
"9","Read the Bones",1,75
"10","Pristine Talisman",1,75
"11","Pestilence",1,75
"12","Orzhov Basilica",1,75
"13","Scoured Barrens",1,75
"14","Silverquill Campus",1,75
"15","Dust to Dust",1,75
"16","Cleansing Wildfire",1,75
"17","Late to Dinner",1,75
"18","Razortide Bridge",1,75
"19","Lumithread Field",1,75
"20","Manamorphose",7,74
"21","Dinrova Horror",2,73.3
"22","Mnemonic Wall",2,73.3
"23","Exclude",2,73.3
"24","Crash Through",6,72.7
"25","Firebrand Archer",1,72.7
"26","Gearseeker Serpent",7,72.2
"27","Ancestral Anger",8,71.7
"28","Oblivion Ring",5,71.4
"29","Trinket Mage",4,71.4
"30","Deadshot Minotaur",1,71.4
"31","Tinder Wall",1,71.4
"32","Land Grant",1,71.4
"33","Woodland Chasm",1,71.4
"34","Terrarion",1,71.4
"35","Kabira Crossroads",9,71.2
"36","Golden Egg",7,70.8
"37","Wedding Invitation",8,70.5
"38","Kitchen Imp",14,70.4
"39","Alms of the Vein",14,70.4
"40","Bump in the Night",14,70.4
"41","Vampire's Kiss",14,70.4
"42","Fiery Temper",14,70.4
"43","Fodder Tosser",14,70.4
"44","Quandrix Campus",5,70.3
"45","Ancient Den",13,70.2
"46","Rustvale Bridge",8,70.2
"47","Festival Crasher",9,70.1
"48","Kiln Fiend",9,70.1
"49","Apostle's Blessing",9,70.1
"50","Lava Dart",9,70.1
