"","Artist","NoCopies","Winrate"
"1","Christopher Rush",1206,0.655
"2","Rob Alexander",820,0.663
"3","Mark Poole",751,0.648
"4","Douglas Shuler",684,0.661
"5","John Avon",553,0.659
"6","Greg Staples",518,0.66
"7","Steven Belledin",428,0.656
"8","Jesper Myrfors",389,0.661
"9","Raoul Vitale",379,0.656
"10","Anson Maddocks",355,0.654
"11","Jonas De Ro",348,0.656
"12","Irina Nordsol",347,0.664
"13","Anthony S. Waters",345,0.656
"14","Marc Simonetti",324,0.667
"15","Svetlin Velinov",303,0.654
"16","Drew Tucker",291,0.663
"17","Alex Horley-Orlandelli",284,0.657
"18","Randy Gallegos",276,0.649
"19","Ilse Gort",272,0.645
"20","Dan Scott",243,0.654
"21","Rebecca Guay",234,0.653
"22","Evyn Fong",230,0.662
"23","Terese Nielsen",229,0.651
"24","Gabor Szikszai",225,0.689
"25","Greg Hildebrandt",224,0.645
"26","Bastien L. Deharme",213,0.654
"27","Ron Spencer",209,0.64
"28","Matt Stewart",195,0.642
"29","Mathias Kollros",189,0.662
"30","Jean-Sébastien Rossbach",184,0.655
"31","Thomas M. Baxa",182,0.653
"32","Vance Kovacs",171,0.656
"33","Ron Spears",163,0.628
"34","Filip Burburan",160,0.653
"35","Magali Villeneuve",159,0.643
"36","Eric Fortune",158,0.636
"37","Sidharth Chaturvedi",154,0.655
"38","Zoltan Boros & Gabor Szikszai",154,0.639
"39","Justine Cruz",153,0.652
"40","Dan Frazier",150,0.66
"41","Ben Wootten",148,0.648
"42","Eric Deschamps",146,0.638
"43","Colin Boyer",144,0.664
"44","Yeong-Hao Han",144,0.66
"45","rk post",144,0.637
"46","Eric Peterson",139,0.659
"47","Eytan Zana",134,0.658
"48","Kev Walker",133,0.654
"49","Martina Fackova",133,0.661
"50","Mark Tedin",128,0.631
"51","Joseph Meehan",125,0.653
"52","Franz Vohwinkel",123,0.653
"53","Slawomir Maniak",116,0.674
"54","Mike Raabe",113,0.642
"55","Lars Grant-West",113,0.624
"56","Pete Venters",113,0.66
"57","Lawrence Snelly",112,0.664
"58","YW Tang",110,0.646
"59","Dave Allsop",108,0.687
"60","Igor Kieryluk",106,0.645
"61","Jaime Jones",105,0.665
"62","Cristi Balanescu",105,0.622
"63","David Gaillet",104,0.671
"64","Allen Williams",102,0.654
"65","Glen Angus",97,0.635
"66","Anastasia Ovchinnikova",94,0.649
"67","Christopher Moeller",93,0.672
"68","Alayna Danner",93,0.628
"69","Ken Meyer, Jr.",92,0.616
"70","Randy Vargas",90,0.696
"71","Dave Kendall",90,0.637
"72","Zezhou Chen",89,0.651
"73","Mike Ploog",87,0.635
"74","Craig J Spearing",83,0.678
"75","Daarken",82,0.637
"76","Brian Despain",80,0.646
"77","Cyril Van Der Haegen",80,0.639
"78","Ben Thompson",80,0.657
"79","Zoltan Boros",78,0.652
"80","Daren Bader",77,0.633
"81","Sandra Everingham",75,0.673
"82","Seb McKinnon",75,0.656
"83","Goran Josic",75,0.619
"84","James Paick",71,0.688
"85","Raymond Swanland",71,0.635
"86","Wayne England",69,0.633
"87","Lindsey Look",68,0.662
"88","Campbell White",65,0.65
"89","Brian Snõddy",65,0.607
"90","Tom Wänerstrand",64,0.687
"91","Tia Masic",61,0.644
"92","Greg Hildebrandt & Tim Hildebrandt",59,0.701
"93","Daniel Ljunggren",57,0.662
"94","Don Hazeltine",56,0.679
"95","Adam Rex",55,0.638
"96","Winona Nelson",54,0.655
"97","Johannes Voss",53,0.646
"98","Heather Hudson",52,0.625
"99","Daniel Gelon",49,0.674
"100","Doug Chaffee",48,0.682
"101","Paul Scott Canavan",48,0.682
"102","Darrell Riche",46,0.67
"103","Pat Morrissey",45,0.593
"104","Carl Critchlow",44,0.683
"105","Lie Setiawan",43,0.648
"106","Warren Mahy",42,0.682
"107","Michael Danza",42,0.616
"108","Dave Dorman",40,0.664
"109","Vincent Proce",40,0.68
"110","Massimilano Frezzato",40,0.68
"111","Paolo Parente",40,0.68
"112","Jesper Ejsing",40,0.632
"113","Aaron Miller",37,0.636
"114","Milivoj Ćeran",36,0.701
"115","Adi Granov",36,0.701
"116","Kieran Yanner",35,0.671
"117","Jeff Miracola",34,0.702
"118","Trevor Hairsine",34,0.633
"119","Richard Kane Ferguson",34,0.662
"120","Dany Orizio",34,0.613
"121","Brad Rigney",33,0.69
"122","Joe Slucher",32,0.637
"123","Nils Hamm",32,0.625
"124","Justyna Gil",30,0.705
"125","Aurore Folny",30,0.68
"126","David Martin",29,0.692
"127","Jason A. Engle",29,0.649
"128","James Wong",29,0.68
"129","Piotr Dura",28,0.641
"130","Tom Kyffin",28,0.633
"131","Omar Rayyan",28,0.633
"132","Scott Murphy",28,0.612
"133","Denman Rooke",28,0.612
"134","Jonathan Kuo",28,0.612
"135","April Lee",28,0.612
"136","Scott Altmann",28,0.682
"137","Efrem Palacios",26,0.633
"138","Jeff Easley",26,0.624
