"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Prowess - Eldrazi Tron - Heliod Combo,Gruul Midrange - BTL Valki - Temur Breach - Yawgmoth,Izzet Prowess - Gruul Midrange - Jund Shadow - Eldrazi Tron,Izzet Prowess - Eldrazi Tron - Gruul Midrange,Izzet Prowess - Eldrazi Tron - Gruul Midrange
"Tiers 1.5",Amulet Titan - Esper Control - Jund Shadow - BTL Scapeshift - Gruul Midrange - Niv To Light - Boros Prowess - Izzet Breach,Orzhov Blink - Jund Shadow - Izzet Breach - Infect - Living End - Amulet Titan - Izzet Prowess - Niv To Light - Eldrazi Tron,Amulet Titan - Esper Control - Niv To Light - Izzet Breach - BTL Valki - BTL Scapeshift - Living End,Jund Shadow - Amulet Titan - Esper Control - BTL Scapeshift - Heliod Combo - Niv To Light - Izzet Breach,Jund Shadow - Amulet Titan - Esper Control - BTL Scapeshift - Heliod Combo - Niv To Light - Izzet Breach
"Tiers 2",Burn - Living End - Hammer Time - BTL Valki - Dredge - Infect - Green Tron,Esper Control - Boros Prowess - BTL Scapeshift - Dredge - Burn,Heliod Combo - Boros Prowess - Temur Breach - Yawgmoth - Infect - Burn - Orzhov Blink - Dredge,BTL Valki - Living End - Boros Prowess - Burn - Temur Breach - Yawgmoth - Infect - Orzhov Blink - Dredge,BTL Valki - Living End - Boros Prowess - Burn - Temur Breach - Yawgmoth - Infect - Orzhov Blink - Dredge
"Tiers 2.5",Temur Breach - Yawgmoth - Orzhov Blink - Obosh Aggro,Heliod Combo - Obosh Aggro - Green Tron - Hammer Time,Green Tron - Hammer Time - Obosh Aggro,Hammer Time - Green Tron - Obosh Aggro,Hammer Time - Green Tron - Obosh Aggro
