"","CardNames","DeckCount","WinrateAverage"
"1","Liliana's Triumph",1,90
"2","Burst Lightning",1,90
"3","Chandra's Defeat",1,90
"4","Magma Spray",1,90
"5","Kitchen Finks",3,86.2
"6","Arasta of the Endless Web",2,85
"7","Bloodghast",1,81.8
"8","Darkblast",1,81.8
"9","Filigree Familiar",3,80.8
"10","Batterskull",3,80.8
"11","Bitterblossom",1,80
"12","Mystic Repeal",4,78.9
"13","Threads of Disloyalty",3,78.6
"14","Ghost Quarter",4,78.4
"15","Arboreal Grazer",4,78.4
"16","Collective Brutality",3,77.8
"17","Spreading Seas",2,77.8
"18","Magmatic Sinkhole",1,77.8
"19","Damping Matrix",1,77.8
"20","Prismari Command",1,77.8
"21","Assault Strobe",1,77.8
"22","Proclamation of Rebirth",1,77.8
"23","Shattering Spree",1,77.8
"24","Shrine of Burning Rage",1,77.8
"25","Thragtusk",1,77.8
"26","Emrakul, the Aeons Torn",1,77.8
"27","Elixir of Immortality",6,76.9
"28","Kroxa, Titan of Death's Hunger",7,76.7
"29","Drown in the Loch",4,76.5
"30","Tale's End",4,76.5
"31","Valakut Awakening",2,76.5
"32","Shatter Assumptions",2,76.5
"33","Dead // Gone",3,76
"34","Ingot Chewer",3,76
"35","Wear // Tear",3,76
"36","Blightbeetle",3,76
"37","Plague Engineer",3,76
"38","Scavenging Ooze",3,76
"39","Reclamation Sage",12,75
"40","Cavern of Souls",5,75
"41","Spellskite",4,75
"42","Deflecting Palm",3,75
"43","Echoing Truth",2,75
"44","Slaughter Pact",2,75
"45","Settle the Wreckage",1,75
"46","Deputy of Detention",1,75
"47","Knight of Autumn",1,75
"48","Lightning Helix",1,75
"49","Valki, God of Lies",1,75
"50","Condemn",1,75
