"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1565,0.743
"2","Johannes Voss",1241,0.743
"3","Eric Deschamps",926,0.732
"4","Jonas De Ro",907,0.753
"5","Christopher Rush",840,0.761
"6","Lucas Graciano",725,0.744
"7","Victor Adame Minguez",681,0.74
"8","Adam Paquette",678,0.742
"9","John Stanko",657,0.738
"10","Aleksi Briclot",636,0.744
"11","Joseph Meehan",622,0.742
"12","Wesley Burt",617,0.752
"13","Jung Park",570,0.751
"14","Steve Argyle",529,0.736
"15","Jesper Myrfors",509,0.738
"16","Ravenna Tran",502,0.742
"17","Anson Maddocks",462,0.749
"18","Chris Rallis",462,0.737
"19","Chris Seaman",422,0.741
"20","Douglas Shuler",413,0.746
"21","Wayne Reynolds",411,0.749
"22","Titus Lunter",410,0.738
"23","Svetlin Velinov",396,0.732
"24","Dan Frazier",393,0.739
"25","Kieran Yanner",363,0.735
"26","Chris Rahn",343,0.742
"27","Jaime Jones",339,0.763
"28","Wisnu Tan",333,0.75
"29","Dan Scott",297,0.745
"30","Filip Burburan",290,0.744
"31","Steve Prescott",289,0.746
"32","Sam Burley",283,0.752
"33","Jesper Ejsing",280,0.755
"34","John Avon",280,0.75
"35","Magali Villeneuve",278,0.76
"36","Daarken",278,0.747
"37","Jehan Choo",268,0.757
"38","Yigit Koroglu",268,0.757
"39","Jakub Kasper",268,0.756
"40","Irina Nordsol",256,0.729
"41","Manuel Castañón",253,0.72
"42","Dmitry Burmak",250,0.743
"43","Vincent Proce",246,0.749
"44","Igor Kieryluk",236,0.75
"45","Lawrence Snelly",233,0.741
"46","Tomasz Jedruszek",217,0.743
"47","Ekaterina Burmak",211,0.745
"48","Lucas Staniec",209,0.747
"49","Franz Vohwinkel",202,0.731
"50","Yeong-Hao Han",199,0.734
"51","Milivoj Ćeran",187,0.752
"52","Cristi Balanescu",186,0.745
"53","Volkan Baǵa",178,0.755
"54","Raoul Vitale",176,0.748
"55","Jason Rainville",175,0.733
"56","Lius Lasahido",156,0.743
"57","Chris Ostrowski",153,0.756
"58","Izzy",153,0.749
"59","Piotr Dura",149,0.75
"60","Bryan Sola",149,0.727
"61","Mark Poole",147,0.744
"62","Donato Giancola",144,0.742
"63","Heonhwa Choe",143,0.766
"64","Chris Cold",143,0.746
"65","Fred Fields",140,0.713
"66","Cynthia Sheppard",137,0.743
"67","Slawomir Maniak",135,0.76
"68","Dimitar Marinski",133,0.728
"69","Robbie Trevino",132,0.731
"70","Phil Foglio",129,0.748
"71","Alayna Danner",129,0.734
"72","Randy Vargas",126,0.754
"73","Dave Kendall",126,0.747
"74","Aaron Miller",124,0.756
"75","Todd Lockwood",122,0.728
"76","Noah Bradley",121,0.758
"77","Christine Choi",119,0.74
"78","Lake Hurwitz",118,0.755
"79","Jana Schirmer & Johannes Voss",118,0.7
"80","Karl Kopinski",118,0.707
"81","Zezhou Chen",117,0.72
"82","Alexander Forssberg",116,0.76
"83","Goran Josic",116,0.698
"84","Caio Monteiro",115,0.732
"85","Mads Ahm",115,0.707
"86","Andreas Rocha",110,0.723
"87","Julian Kok Joon Wen",109,0.729
"88","Cliff Childs",109,0.716
"89","Chase Stone",108,0.757
"90","Iain McCaig",106,0.768
"91","Tommy Arnold",102,0.739
"92","Caroline Gariba",102,0.696
"93","Zoltan Boros",101,0.739
"94","Zara Alfonso",100,0.739
"95","Seb McKinnon",99,0.739
"96","Daniel Ljunggren",96,0.74
"97","John Howe",96,0.742
"98","Ryan Pancoast",94,0.759
"99","Mike Bierek",87,0.735
"100","Jason A. Engle",87,0.723
"101","Sarah Finnigan",84,0.729
"102","Vance Kovacs",83,0.734
"103","Johann Bodin",80,0.744
"104","Steven Belledin",77,0.749
"105","Brian Valeza",77,0.748
"106","Tyler Jacobson",77,0.711
"107","Anastasia Ovchinnikova",76,0.764
"108","Andrew Goldhawk",75,0.743
"109","Matt Stewart",72,0.751
"110","Nils Hamm",72,0.746
"111","Mike Raabe",71,0.717
"112","Ryan Yee",69,0.76
"113","Craig J Spearing",69,0.739
"114","Raymond Swanland",65,0.763
"115","Marta Nael",60,0.723
"116","Winona Nelson",59,0.763
"117","Tyler Walpole",57,0.772
"118","Mila Pesic",57,0.759
"119","Nicola Leonard",56,0.753
"120","Yongjae Choi",55,0.763
"121","Zack Stella",55,0.742
"122","Willian Murai",53,0.712
"123","Darrell Riche",52,0.782
"124","PINDURSKI",52,0.77
"125","Ralph Horsley",52,0.77
"126","Stanton Feng",52,0.75
"127","Jason Chan",51,0.769
"128","Florian de Gesincourt",51,0.738
"129","Kev Walker",50,0.766
"130","Colin Boyer",48,0.771
"131","Mark Winters",48,0.771
"132","Campbell White",48,0.69
"133","Deruchenko Alexander",48,0.697
"134","Viktor Titov",47,0.722
"135","G-host Lee",46,0.777
"136","Martina Fackova",46,0.739
"137","Josu Hernaiz",44,0.784
"138","Scott M. Fischer",44,0.784
"139","Lie Setiawan",44,0.756
"140","Grzegorz Rutkowski",44,0.735
"141","Bryan Talbot",43,0.784
"142","James Ryman",41,0.736
"143","Gaboleps",40,0.691
"144","Richard Wright",39,0.755
"145","Anato Finnstark",36,0.758
"146","Sidharth Chaturvedi",35,0.715
"147","Clint Cearley",34,0.736
"148","Mark Zug",34,0.736
"149","Brad Rigney",34,0.732
"150","Olivier Bernard",33,0.718
"151","Josh Hass",30,0.705
"152","Anna Steinbauer",29,0.734
"153","Austin Hsu",27,0.742
"154","Lindsey Look",27,0.643
"155","Kasia 'Kafis' Zielińska",26,0.8
"156","Zhang Jiazhen",25,0.767
"157","Alex Konstad",24,0.719
"158","Cyril Van Der Haegen",22,0.771
"159","Nicholas Gregory",20,0.752
"160","Howard Lyon",20,0.725
"161","Ilse Gort",19,0.806
"162","Jonathan Kuo",19,0.744
"163","Muhammad Firdaus",18,0.738
"164","Greg Staples",18,0.764
"165","Anthony S. Waters",17,0.77
"166","Darek Zabrocki",17,0.771
"167","Dominik Mayer",17,0.764
"168","Bud Cook",16,0.793
"169","Sam White",16,0.75
"170","Johan Grenier",15,0.773
"171","Miranda Meeks",15,0.769
"172","Lars Grant-West",14,0.803
"173","Joe Slucher",14,0.775
"174","Aurore Folny",14,0.809
"175","Eytan Zana",13,0.802
"176","Uriah Voth",13,0.697
"177","Jim Nelson",13,0.719
"178","Ernanda Souza",13,0.682
"179","Mathias Kollros",13,0.714
"180","Alexander Mokhov",13,0.625
"181","Jokubas Uogintas",12,0.74
"182","Tia Masic",12,0.743
"183","Bram Sels",11,0.75
"184","Viko Menezes",10,0.729
"185","Jarel Threat",9,0.75
"186","Fiona Hsieh",8,0.782
"187","Anthony Palumbo",8,0.75
"188","Bruno Biazotto",8,0.714
"189","Liiga Smilshkalne",8,0.692
"190","Nestor Ossandon Leal",8,0.75
"191","John Thacker",8,0.571
"192","Andreas Zafiratos",7,0.769
"193","Justine Cruz",7,0.824
"194","April Prime",7,0.714
"195","Allen Williams",6,0.917
"196","James Paick",6,0.81
"197","Charles Urbach",6,0.75
"198","Amy Weber",6,0.8
"199","Robin Olausson",6,0.769
"200","Sam Guay",6,0.609
"201","Randy Gallegos",6,0.722
"202","Rovina Cai",6,0.76
"203","Dave Dorman",5,0.778
"204","Livia Prima",5,0.87
"205","Paul Scott Canavan",5,0.824
"206","Andrew Mar",4,0.818
"207","Matt Cavotta",4,0.714
"208","Doug Chaffee",4,0.714
"209","Nicholas Elias",4,1
"210","Brent Hollowell",4,0.75
"211","David Gaillet",4,0.75
"212","Denis Nigmatullin",3,0.762
"213","Billy Christian",3,0.765
"214","Inka Schulz",3,0.706
"215","Mark Romanoski",3,0.714
"216","Greg Opalinski",3,0.75
"217","Jedd Chevrier",2,0.8
"218","Greg Hildebrandt & Tim Hildebrandt",2,0.714
"219","Mark Behm",2,0.714
"220","Gabor Szikszai",1,0.75
"221","Karla Ortiz",1,0.571
"222","Tom Wänerstrand",1,0.571
"223","Jon Foster",1,0.571
