"","CardNames","DeckCount","WinrateAverage"
"1","Nahiri, the Harbinger",1,100
"2","Niv-Mizzet Reborn",1,100
"3","Selfless Glyphweaver",1,100
"4","Valki, God of Lies",1,100
"5","Bring to Light",1,100
"6","Extinction Event",1,100
"7","Slaughter Games",1,100
"8","Abrupt Decay",1,100
"9","Growth Spiral",1,100
"10","The Celestus",1,100
"11","Destiny Spinner",1,100
"12","Omnath, Locus of Creation",1,100
"13","Gingerbrute",1,100
"14","Ingenious Smith",1,100
"15","Ornithopter",1,100
"16","Patchwork Automaton",1,100
"17","Stonecoil Serpent",1,100
"18","Shadowspear",1,100
"19","Springleaf Drum",1,100
"20","All That Glitters",1,100
"21","Michiko's Reign of Truth",1,100
"22","Roadside Reliquary",1,100
"23","Flowstone Infusion",3,91.7
"24","Silence",1,90.9
"25","Klothys, God of Destiny",2,90.5
"26","Kolaghan's Command",2,90
"27","Rootbound Crag",2,90
"28","Eldritch Evolution",1,87.5
"29","Deafening Clarion",2,84.2
"30","Vanishing Verse",4,84
"31","Jetmir's Garden",6,83.3
"32","Shimmer of Possibility",6,82.9
"33","Combat Research",3,82.4
"34","Braids, Arisen Nightmare",2,81.8
"35","Baral, Chief of Compliance",2,81.8
"36","Experimental Synthesizer",1,81.8
"37","Treasure Vault",1,81.8
"38","Kazandu Mammoth",1,81.8
"39","Reckless Stormseeker",1,81.8
"40","Rhonas the Indomitable",1,81.8
"41","Domri, Anarch of Bolas",1,81.8
"42","Domri, Chaos Bringer",1,81.8
"43","Xenagos, the Reveler",1,81.8
"44","Birgi, God of Storytelling",1,81.8
"45","Grumgully, the Generous",1,81.8
"46","Oviya Pashiri, Sage Lifecrafter",1,81.8
"47","Radha, Heart of Keld",1,81.8
"48","Targ Nar, Demon-Fang Gnoll",1,81.8
"49","Mox Amber",1,81.8
"50","Bard Class",1,81.8
