"","CardNames","DeckCount","Winrate95Min"
"1","Pithing Needle",90,72.5
"2","Skysovereign, Consul Flagship",112,72.3
"3","Tormod's Crypt",74,72.2
"4","Jegantha, the Wellspring",32,72.1
"5","God-Pharaoh's Statue",72,71.9
"6","Esika's Chariot",53,71.8
"7","Meteor Golem",61,71.7
"8","Heart of Kiran",48,71.6
"9","Pestilent Cauldron",66,71.6
"10","The Chain Veil",67,71.6
"11","Unlicensed Hearse",184,71.6
"12","Reckoner Bankbuster",119,71.5
"13","Damping Sphere",78,71.4
"14","Abrade",70,71
"15","Treasure Vault",38,70.8
"16","Rending Volley",116,70.8
"17","Duress",111,70.7
"18","Hidetsugu Consumes All",68,70.6
"19","Thoughtseize",28,70.5
"20","Mystical Dispute",88,70.4
"21","Extinction Event",100,70.4
"22","Voracious Hydra",32,70.3
"23","Go Blank",68,70.3
"24","Klothys, God of Destiny",6,70.2
"25","Rest in Peace",73,69.8
"26","Portable Hole",102,69.7
"27","Shadowspear",22,69.6
"28","Dovin's Veto",23,69.5
"29","Transmogrifying Wand",39,69.3
"30","Aether Gust",61,69.3
"31","Arlinn, the Pack's Hope",1,69.2
"32","Ashiok, Nightmare Muse",1,69.2
"33","Glass Casket",26,69.1
"34","Elspeth, Sun's Champion",27,69
"35","Noxious Grasp",32,69
"36","Kolaghan's Command",40,68.9
"37","Leyline of the Void",38,68.8
"38","Thought Distortion",10,68.7
"39","Zacama, Primal Calamity",7,68.6
"40","Temporary Lockdown",20,68.5
"41","Kaervek, the Spiteful",19,68.4
"42","Kari Zev's Expertise",19,68.3
"43","Darksteel Citadel",28,68.3
"44","Natural State",10,68.2
"45","Deafening Clarion",4,68.1
"46","Skylasher",10,68.1
"47","Path of Peril",14,68
"48","Lyra Dawnbringer",17,67.8
"49","Narset, Parter of Veils",21,67.7
"50","Epic Downfall",32,67.6
