"","Artist","NoCopies","Winrate"
"1","Rob Alexander",555,0.676
"2","Christopher Rush",532,0.677
"3","Terese Nielsen",485,0.663
"4","Mark Tedin",369,0.67
"5","Anastasia Ovchinnikova",284,0.684
"6","Brian Snõddy",267,0.682
"7","Jesper Myrfors",254,0.679
"8","Kaja Foglio",234,0.69
"9","Una Fricker",234,0.678
"10","Matthew D. Wilson",209,0.688
"11","Philip Straub",206,0.697
"12","Shelly Wan",180,0.67
"13","Simon Dominic",178,0.697
"14","John Stanko",175,0.699
"15","Jeff A. Menges",172,0.689
"16","Titus Lunter",171,0.68
"17","Lucas Graciano",153,0.711
"18","Paul Scott Canavan",152,0.687
"19","Anson Maddocks",144,0.676
"20","April Lee",144,0.654
"21","Svetlin Velinov",142,0.686
"22","Martina Fackova",138,0.699
"23","Colin MacNeil",131,0.672
"24","Kev Walker",129,0.667
"25","Mark Zug",119,0.656
"26","Randy Vargas",118,0.648
"27","Nicola Leonard",113,0.672
"28","John Avon",110,0.647
"29","Dan Frazier",105,0.643
"30","Igor Kieryluk",104,0.663
"31","Pete Venters",101,0.692
"32","Donato Giancola",95,0.683
"33","DiTerlizzi",93,0.637
"34","Steven Belledin",93,0.669
"35","Christopher Moeller",89,0.669
"36","Victor Adame Minguez",88,0.699
"37","Jason Chan",85,0.661
"38","Izzy",83,0.67
"39","Adam Rex",79,0.659
"40","Anthony S. Waters",77,0.661
"41","Nils Hamm",75,0.679
"42","Sandra Everingham",75,0.673
"43","Mark Poole",75,0.673
"44","Aleksi Briclot",75,0.647
"45","David Rapoza",74,0.653
"46","Vincent Proce",71,0.689
"47","Richard Thomas",70,0.679
"48","Jerry Tiritilli",68,0.625
"49","Daniel Ljunggren",67,0.697
"50","Tom Wänerstrand",66,0.71
"51","Chippy",65,0.667
"52","Douglas Shuler",62,0.717
"53","Greg Staples",62,0.677
"54","Dave DeVries",61,0.685
"55","Eric Deschamps",61,0.66
"56","Volkan Baǵa",59,0.676
"57","Vance Kovacs",57,0.683
"58","Stephan Martiniere",57,0.64
"59","Jeff Laubenstein",52,0.66
"60","Jonas De Ro",52,0.672
"61","Cliff Childs",51,0.69
"62","Ron Spears",51,0.66
"63","Franz Vohwinkel",51,0.635
"64","Wisnu Tan",48,0.707
"65","Martina Pilcerova",48,0.697
"66","Margaret Organ-Kean",48,0.662
"67","Matt Stewart",48,0.626
"68","Scott M. Fischer",48,0.686
"69","Tim Hildebrandt",47,0.683
"70","Rebecca Guay",47,0.651
"71","Jesper Ejsing",46,0.615
"72","Adam Paquette",45,0.684
"73","Kieran Yanner",45,0.711
"74","Dmitry Burmak",44,0.71
"75","David Hudnut",44,0.62
"76","rk post",40,0.707
"77","Gabor Szikszai",40,0.671
"78","Dany Orizio",40,0.663
"79","Nicholas Gregory",39,0.683
"80","Pat Morrissey",38,0.662
"81","Harold McNeill",37,0.677
"82","Filip Burburan",37,0.654
"83","Jason Rainville",36,0.68
"84","D. Alexander Gregory",36,0.613
"85","Erica Yang",36,0.665
"86","James Paick",35,0.71
"87","Sarah Finnigan",35,0.671
"88","Jim Nelson",35,0.639
"89","Ryan Pancoast",35,0.704
"90","Lake Hurwitz",35,0.664
