"","CardNames","DeckCount","WinrateAverage"
"1","Aetherflux Reservoir",1,85.7
"2","Grief",1,80
"3","Rotting Regisaur",1,80
"4","Warping Wail",3,79.2
"5","Ratchet Bomb",3,79.2
"6","Spatial Contortion",3,79.2
"7","Trinisphere",5,76.7
"8","Court of Grace",3,76.5
"9","Iona, Shield of Emeria",4,75.9
"10","Wear // Tear",9,75.4
"11","Fiery Confluence",7,75
"12","Archon of Cruelty",3,75
"13","Thalia, Guardian of Thraben",2,75
"14","Phyrexian Revoker",1,75
"15","Cathar Commando",1,75
"16","Gyruda, Doom of Depths",1,75
"17","Kitesail Freebooter",1,75
"18","Skysovereign, Consul Flagship",1,75
"19","Serra's Emissary",1,75
"20","Sai, Master Thopterist",1,75
"21","Force of Will",1,75
"22","Resculpt",1,75
"23","Stonecoil Serpent",1,75
"24","Past in Flames",1,75
"25","Stony Silence",1,75
"26","Archetype of Endurance",6,74.4
"27","Shenanigans",6,74.4
"28","Retrofitter Foundry",4,74.2
"29","Glacial Chasm",3,73.7
"30","Silence",3,73.7
"31","Fury",3,73.7
"32","Sulfur Elemental",5,73.5
"33","Walking Ballista",9,73.4
"34","Sorcerous Spyglass",4,73.3
"35","Peacekeeper",2,73.3
"36","Alpine Moon",14,73.2
"37","Lion's Eye Diamond",4,73.1
"38","Blue Elemental Blast",7,72.7
"39","Pyroclasm",5,72.7
"40","Serenity",5,72.7
"41","Show and Tell",4,72.7
"42","Blazing Volley",7,72.3
"43","Meddling Mage",14,72.2
"44","Coffin Purge",3,72.2
"45","Field of the Dead",6,71.8
"46","Dead // Gone",8,71.7
"47","Blood Moon",8,71.7
"48","Crucible of Worlds",3,71.4
"49","Mesmeric Orb",2,71.4
"50","Gemrazer",1,71.4
