"","CardNames","DeckCount","Winrate95Min"
"1","Murktide Regent",45,65.7
"2","Pyroblast",11,65.4
"3","Scalding Tarn",70,65.3
"4","Ragavan, Nimble Pilferer",43,65.2
"5","Expressive Iteration",46,65.2
"6","Volcanic Island",65,65
"7","Polluted Delta",64,64.4
"8","Retrofitter Foundry",31,64.3
"9","Ponder",75,64.3
"10","Lightning Bolt",30,64.2
"11","Brainstorm",78,64.1
"12","Force of Will",82,63.9
"13","Daze",55,63.8
"14","Prismatic Ending",36,63.6
"15","Dragon's Rage Channeler",35,63.6
"16","Flooded Strand",68,63.6
"17","Swords to Plowshares",40,63.5
"18","Tundra",39,63.5
"19","Wasteland",68,63.2
"20","Mountain",18,63
"21","Misty Rainforest",79,62.9
"22","Urza's Saga",48,62.5
"23","Karakas",56,62.1
"24","Force of Negation",31,62
"25","Soul-Guide Lantern",16,61.5
"26","Unholy Heat",11,61.4
"27","Badlands",13,61.4
"28","Bonecrusher Giant",8,61.1
"29","City of Traitors",29,61.1
"30","Chalice of the Void",18,61
"31","Ancient Tomb",36,60.8
"32","Karn, the Great Creator",13,60.6
"33","Scrubland",11,60.5
"34","Tropical Island",21,60.3
"35","Snow-Covered Mountain",17,60.2
"36","Bloodstained Mire",16,60.1
"37","Snow-Covered Island",36,59.8
"38","Tendrils of Agony",6,59.7
"39","Sylvan Library",15,59.6
"40","Simian Spirit Guide",19,59.6
"41","Verdant Catacombs",19,59.6
"42","Lotus Petal",36,59.6
"43","Delver of Secrets",18,59.5
"44","Endurance",19,59.2
"45","Dark Ritual",18,59.2
"46","Wooded Foothills",33,59.1
"47","Blood Moon",9,59
"48","Walking Ballista",10,58.9
"49","Ulamog, the Ceaseless Hunger",6,58.8
"50","Cloudpost",6,58.8
