"","CardNames","DeckCount","Winrate95Min"
"1","Force of Negation",60,63.9
"2","Torpor Orb",33,63.8
"3","Pithing Needle",30,63.6
"4","Pyroblast",70,63.4
"5","Null Rod",25,63.3
"6","Alpine Moon",14,63.2
"7","Prismatic Ending",25,63.1
"8","Wear // Tear",9,62.7
"9","Karakas",28,62.6
"10","Hydroblast",31,62.3
"11","Meddling Mage",14,62.1
"12","Red Elemental Blast",49,61.5
"13","Grafdigger's Cage",30,61.3
"14","Containment Priest",21,61.2
"15","Surgical Extraction",45,61.2
"16","Walking Ballista",9,60.9
"17","Mycosynth Lattice",12,60.6
"18","Ensnaring Bridge",13,60.6
"19","Abrade",29,60.6
"20","Tormod's Crypt",13,60.2
"21","Meltdown",22,60.1
"22","Court of Cunning",12,60
"23","Liquimetal Coating",10,59
"24","Submerge",17,58.9
"25","Fiery Confluence",7,58.8
"26","Archetype of Endurance",6,58.8
"27","Shenanigans",6,58.8
"28","Endurance",36,58.8
"29","Ethersworn Canonist",22,58.3
"30","Leyline of the Void",23,58.1
"31","Carpet of Flowers",15,57.9
"32","Flusterstorm",21,57.9
"33","Warping Wail",3,57.8
"34","Ratchet Bomb",3,57.8
"35","Spatial Contortion",3,57.8
"36","Izzet Staticaster",11,57.8
"37","Trinisphere",5,57.7
"38","Dead // Gone",8,57.7
"39","Force of Vigor",31,57.5
"40","Blazing Volley",7,57.4
"41","Blue Elemental Blast",7,57.2
"42","Collector Ouphe",14,56.6
"43","Iona, Shield of Emeria",4,56.5
"44","Blood Moon",8,56.5
"45","Wasteland",10,56.2
"46","Sulfur Elemental",5,55.6
"47","Soul-Guide Lantern",9,55.5
"48","Retrofitter Foundry",4,55.4
"49","Gut Shot",8,55.4
"50","Field of the Dead",6,55.1
