"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Unknown - Izzet Delver,Tin   Fins   - Karn   Post - Izzet Murktide,Unknown - Izzet Delver,Unknown - Izzet Delver,Unknown - Izzet Delver
"Tiers 1.5",Lands - Sneak  &  Show - Jeskai Ragavan - Elves,Slow   Depths - Jeskai Ragavan - Mono Red Red   Prison - Grixis Murktide - Izzet Delver,Jeskai Ragavan - Izzet Murktide - Tin   Fins   - Karn   Post - Slow   Depths - Mono Red Red   Prison,Jeskai Ragavan - Izzet Murktide - Tin   Fins   - Karn   Post,Jeskai Ragavan - Izzet Murktide - Tin   Fins   - Karn   Post
"Tiers 2",WURG Control - Izzet Murktide - Mono Red Red   Prison - Slow   Depths - Karn   Post - Death  &  Taxes - Tin   Fins   - Grixis Murktide - Artifacts   Blue,Unknown - Death  &  Taxes - WURG Control - Curse   Stompy,WURG Control - Sneak  &  Show - Lands - Grixis Murktide - Death  &  Taxes,Slow   Depths - Lands - Mono Red Red   Prison - Sneak  &  Show - WURG Control - Grixis Murktide - Elves - Death  &  Taxes,Slow   Depths - Lands - Mono Red Red   Prison - Sneak  &  Show - WURG Control - Grixis Murktide - Elves - Death  &  Taxes
"Tiers 2.5",Curse   Stompy,Sneak  &  Show - Artifacts   Blue - Lands - Elves,Elves - Curse   Stompy - Artifacts   Blue,Curse   Stompy - Artifacts   Blue,Curse   Stompy - Artifacts   Blue
