"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",140,74.1
"2","Scalding Tarn",130,74.3
"3","Lightning Bolt",111,74.1
"4","Misty Rainforest",111,73.1
"5","Ragavan, Nimble Pilferer",109,75.4
"6","Flooded Strand",102,72.1
"7","Mishra's Bauble",100,75.8
"8","Expressive Iteration",96,74.6
"9","Unholy Heat",88,75.1
"10","Urza's Saga",85,72.8
"11","Dragon's Rage Channeler",77,76
"12","Breeding Pool",77,73.3
"13","Boseiju, Who Endures",74,74
"14","Polluted Delta",73,74.4
"15","Wooded Foothills",72,73.1
"16","Windswept Heath",71,72.3
"17","Hallowed Fountain",70,71
"18","Island",66,73.3
"19","Counterspell",64,72.7
"20","Forest",63,75.5
"21","Plains",62,70.6
"22","Sacred Foundry",62,71.9
"23","Mountain",62,73.5
"24","Stomping Ground",60,73.8
"25","Bloodstained Mire",59,76
"26","Fury",58,73.5
"27","Prismatic Ending",58,71.2
"28","Shadowspear",56,70.8
"29","Esper Sentinel",55,70
"30","Arid Mesa",54,71.8
"31","Teferi, Time Raveler",54,70.5
"32","Thoughtseize",53,76
"33","Blood Crypt",53,77.5
"34","Raugrin Triome",49,70.7
"35","Snow-Covered Island",49,71.6
"36","Spirebluff Canal",49,74.9
"37","Swamp",48,75
"38","Springleaf Drum",48,70
"39","Stoneforge Mystic",47,70
"40","Snow-Covered Plains",47,70.3
"41","Solitude",46,72.2
"42","Inquisition of Kozilek",45,76.5
"43","Dress Down",42,75.5
"44","Inkmoth Nexus",42,69.7
"45","Watery Grave",41,76.5
"46","Puresteel Paladin",41,69.8
"47","Colossus Hammer",41,69.8
"48","Sigarda's Aid",41,69.8
"49","Wrenn and Six",41,72.1
"50","Ketria Triome",41,71.7
