"","CardNames","DeckCount","Winrate95Min"
"1","Flusterstorm",152,71.3
"2","Subtlety",115,71.1
"3","Jace, the Mind Sculptor",73,70.9
"4","Engineered Explosives",148,70.9
"5","Magus of the Moon",108,70.7
"6","Dress Down",134,70.6
"7","Blood Moon",85,70.3
"8","Mystical Dispute",182,70.3
"9","Veil of Summer",69,70.1
"10","Unlicensed Hearse",122,70.1
"11","Fury",51,69.5
"12","Path to Exile",37,69.2
"13","Force of Vigor",109,69.2
"14","Boseiju, Who Endures",51,69
"15","Endurance",90,68.8
"16","Spell Pierce",60,68.6
"17","Mana Leak",18,68.5
"18","Emrakul, the Aeons Torn",14,68.4
"19","Sanctifier en-Vec",43,68.4
"20","Relic of Progenitus",56,68.4
"21","Yorion, Sky Nomad",31,68
"22","Tourach, Dread Cantor",39,68
"23","Hushbringer",26,67.9
"24","March of Otherworldly Light",43,67.9
"25","Leyline of Sanctity",25,67.7
"26","Chalice of the Void",56,67.2
"27","Pithing Needle",64,67
"28","Anger of the Gods",9,66.9
"29","Lavinia, Azorius Renegade",33,66.9
"30","Thoughtseize",30,66.8
"31","Dismember",24,66.6
"32","Foundation Breaker",35,66.5
"33","Alpine Moon",28,65.6
"34","Supreme Verdict",14,65.5
"35","Jegantha, the Wellspring",29,65.4
"36","Emrakul, the Promised End",25,65.3
"37","Kaito Shizuki",17,65.2
"38","Scavenging Ooze",20,65.2
"39","Kolaghan's Command",23,65
"40","Outland Liberator",23,64.9
"41","Meddling Mage",18,64.3
"42","Knight of Autumn",17,64.3
"43","Tormod's Crypt",31,64.3
"44","Roiling Vortex",16,64.1
"45","Necromentia",24,64
"46","Abrade",23,63.9
"47","Void Mirror",11,63.8
"48","Smash to Smithereens",16,63.4
"49","Terminate",19,63.2
"50","Damping Sphere",11,63.1
