"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Murktide - Hammer Time,Omnath Control - Asmo Food - Creativity Combo,Izzet Murktide - Creativity Combo,Izzet Murktide - Hammer Time - Creativity Combo,Izzet Murktide - Hammer Time - Creativity Combo
"Tiers 1.5",Yawgmoth - Grixis Shadow - Blue Living End - Amulet Titan - Creativity Combo - Burn - Elementals - Omnath Control - Glimpse Combo,Belcher - Izzet Murktide - Amulet Titan - Blue Living End - Hammer Time - Elementals - Burn - Grixis Shadow - Glimpse Combo - Yawgmoth - Urza Affinity,Hammer Time - Omnath Control - Amulet Titan - Blue Living End - Yawgmoth - Grixis Shadow - Burn - Elementals - Glimpse Combo - Belcher,Omnath Control - Amulet Titan - Blue Living End - Yawgmoth - Grixis Shadow - Burn - Elementals - Asmo Food - Glimpse Combo - Belcher,Omnath Control - Amulet Titan - Blue Living End - Yawgmoth - Grixis Shadow - Burn - Elementals - Asmo Food - Glimpse Combo - Belcher
"Tiers 2",Jeskai Control - Green Tron - Belcher - Merfolk - Temur Footfalls - Urza Affinity - Mill,Enchantress - Merfolk,Asmo Food - Urza Affinity - Jeskai Control,Urza Affinity,Urza Affinity
"Tiers 2.5",Asmo Food - Enchantress,Jeskai Control - Temur Footfalls - Green Tron - Mill,Merfolk - Green Tron - Enchantress - Temur Footfalls - Mill,Jeskai Control - Merfolk - Enchantress - Temur Footfalls - Green Tron - Mill,Jeskai Control - Merfolk - Enchantress - Temur Footfalls - Green Tron - Mill
