"","CardNames","DeckCount","Winrate95Min"
"1","Spell Pierce",130,71.7
"2","Lightning Bolt",162,71.3
"3","Consider",84,71.1
"4","Ledger Shredder",107,71
"5","Unholy Heat",130,71
"6","Steam Vents",211,71
"7","Murktide Regent",85,70.9
"8","Expressive Iteration",130,70.9
"9","Spirebluff Canal",108,70.8
"10","Scalding Tarn",202,70.8
"11","Snow-Covered Island",84,70.7
"12","Fiery Islet",119,70.7
"13","Counterspell",112,70.7
"14","Ragavan, Nimble Pilferer",126,70.7
"15","Mishra's Bauble",132,70.7
"16","Misty Rainforest",178,70.4
"17","Flooded Strand",128,69.9
"18","Wrenn and Six",49,69.8
"19","Dress Down",65,69.8
"20","Archmage's Charm",99,69.8
"21","Otawara, Soaring City",154,69.7
"22","Polluted Delta",118,69.6
"23","Bloodstained Mire",70,69.4
"24","Arid Mesa",60,69.3
"25","Snow-Covered Mountain",23,69.2
"26","Wooded Foothills",87,69.1
"27","Windswept Heath",68,69
"28","Urza's Saga",81,69
"29","Explore",29,68.9
"30","Boseiju, Who Endures",113,68.8
"31","Blood Crypt",51,68.7
"32","Sacred Foundry",57,68.6
"33","Dragon's Rage Channeler",61,68.6
"34","Hard Evidence",19,68.4
"35","Indomitable Creativity",19,68.4
"36","Transmogrify",19,68.4
"37","Archon of Cruelty",21,68.4
"38","Stomping Ground",74,68.4
"39","Dwarven Mine",21,68.3
"40","Steelshaper's Gift",30,68.3
"41","Snow-Covered Plains",41,68.3
"42","Gingerbrute",23,68.2
"43","Kaldra Compleat",32,68.2
"44","Breeding Pool",68,68.2
"45","Spell Snare",20,68.1
"46","Silent Clearing",31,68.1
"47","Omnath, Locus of Creation",40,68.1
"48","Esper Sentinel",50,68.1
"49","Giver of Runes",23,68
"50","Stoneforge Mystic",47,68
