"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",182,72.9
"2","Flusterstorm",152,74.2
"3","Engineered Explosives",148,73.8
"4","Dress Down",134,73.6
"5","Unlicensed Hearse",122,73.4
"6","Subtlety",115,74.4
"7","Force of Vigor",109,72.5
"8","Magus of the Moon",108,74
"9","Endurance",90,72.5
"10","Blood Moon",85,74.2
"11","Jace, the Mind Sculptor",73,75.1
"12","Veil of Summer",69,74.3
"13","Pithing Needle",64,71.6
"14","Spell Pierce",60,73.4
"15","Chalice of the Void",56,72
"16","Relic of Progenitus",56,73.1
"17","Fury",51,74.4
"18","Boseiju, Who Endures",51,74
"19","Sanctifier en-Vec",43,73.9
"20","March of Otherworldly Light",43,73.4
"21","Tourach, Dread Cantor",39,73.9
"22","Path to Exile",37,75.1
"23","Foundation Breaker",35,72.7
"24","Lavinia, Azorius Renegade",33,73.3
"25","Yorion, Sky Nomad",31,74.4
"26","Tormod's Crypt",31,71.1
"27","Thoughtseize",30,73.2
"28","Jegantha, the Wellspring",29,72.5
"29","Alpine Moon",28,72.8
"30","Hushbringer",26,75.3
"31","Emrakul, the Promised End",25,72.7
"32","Leyline of Sanctity",25,74.9
"33","Dismember",24,74.2
"34","Necromentia",24,71.5
"35","Soul-Guide Lantern",24,69
"36","Abrade",23,71.3
"37","Kolaghan's Command",23,73.2
"38","Outland Liberator",23,72.3
"39","Rest in Peace",22,70.4
"40","Teferi, Time Raveler",21,68.1
"41","Scavenging Ooze",20,73
"42","Dovin's Veto",19,69.6
"43","Terminate",19,72.8
"44","Brazen Borrower",19,72
"45","Crime // Punishment",18,68.4
"46","Meddling Mage",18,73.5
"47","Mana Leak",18,77.6
"48","Kaito Shizuki",17,74.8
"49","Knight of Autumn",17,73.5
"50","Roiling Vortex",16,73.6
