"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2245,0.728
"2","Anastasia Ovchinnikova",1185,0.733
"3","Christopher Rush",956,0.731
"4","Mark Poole",874,0.724
"5","Chippy",640,0.735
"6","Adam Paquette",568,0.74
"7","Simon Dominic",527,0.735
"8","Philip Straub",504,0.732
"9","Kari Christensen",497,0.741
"10","Vance Kovacs",490,0.739
"11","Alayna Danner",483,0.728
"12","Shelly Wan",479,0.731
"13","Eric Deschamps",454,0.725
"14","Mila Pesic",449,0.739
"15","Jason Chan",418,0.735
"16","John Avon",370,0.73
"17","Ekaterina Burmak",364,0.728
"18","John Stanko",361,0.713
"19","Titus Lunter",337,0.732
"20","Zezhou Chen",334,0.749
"21","Ron Spears",333,0.736
"22","Aleksi Briclot",328,0.729
"23","Ryan Pancoast",315,0.722
"24","Lucas Graciano",313,0.742
"25","Vincent Proce",309,0.731
"26","Erica Yang",302,0.74
"27","Yeong-Hao Han",295,0.729
"28","Howard Lyon",295,0.73
"29","Cyril Van Der Haegen",287,0.727
"30","Randy Vargas",283,0.724
"31","Mark Zug",278,0.716
"32","Iain McCaig",261,0.738
"33","Chris Rallis",255,0.707
"34","Chris Ostrowski",252,0.723
"35","Anson Maddocks",246,0.734
"36","Izzy",244,0.715
"37","Franz Vohwinkel",237,0.729
"38","Chris Seaman",237,0.734
"39","Svetlin Velinov",229,0.724
"40","Anthony S. Waters",217,0.731
"41","Chris Rahn",212,0.725
"42","Cliff Childs",210,0.72
"43","Lake Hurwitz",203,0.731
"44","Chase Stone",198,0.747
"45","Raoul Vitale",190,0.735
"46","Mike Bierek",188,0.733
"47","Jesper Myrfors",181,0.71
"48","Greg Staples",181,0.724
"49","Evan Shipard",177,0.715
"50","Nils Hamm",175,0.725
"51","Martina Fackova",174,0.732
"52","Jason Rainville",174,0.718
"53","Raymond Swanland",169,0.717
"54","Jung Park",168,0.717
"55","Dmitry Burmak",167,0.729
"56","Pete Venters",167,0.713
"57","Warren Mahy",162,0.744
"58","Richard Whitters",156,0.714
"59","Paul Scott Canavan",156,0.69
"60","Seb McKinnon",149,0.739
"61","Jonas De Ro",148,0.717
"62","Kev Walker",148,0.73
"63","Christine Choi",147,0.734
"64","Tom Wänerstrand",144,0.744
"65","Mark Tedin",140,0.715
"66","Greg Hildebrandt",139,0.732
"67","Yongjae Choi",138,0.722
"68","Kieran Yanner",136,0.718
"69","Amy Weber",134,0.734
"70","Terese Nielsen",133,0.721
"71","James Paick",128,0.707
"72","Johan Grenier",126,0.715
"73","Johannes Voss",124,0.726
"74","Steven Belledin",124,0.738
"75","Campbell White",122,0.739
"76","Douglas Shuler",122,0.712
"77","Richard Wright",120,0.74
"78","Nicholas Gregory",118,0.742
"79","Bastien L. Deharme",116,0.75
"80","Joseph Meehan",113,0.74
"81","Sam Burley",113,0.719
"82","Lars Grant-West",111,0.733
"83","Craig J Spearing",110,0.75
"84","Todd Lockwood",109,0.74
"85","Matt Stewart",105,0.734
"86","Heather Hudson",102,0.715
"87","Daarken",97,0.707
"88","John Matson",93,0.724
"89","Mark Winters",92,0.723
"90","Jean-Sébastien Rossbach",91,0.715
"91","Alexander Forssberg",90,0.768
"92","Scott Murphy",90,0.731
"93","Steve Argyle",90,0.701
"94","Martina Pilcerova",87,0.71
"95","Noah Bradley",85,0.721
"96","Andrew Mar",79,0.764
"97","Deruchenko Alexander",76,0.768
"98","Zoltan Boros",76,0.735
"99","Dan Frazier",74,0.718
"100","Filip Burburan",73,0.746
"101","Tomasz Jedruszek",73,0.7
"102","Michael Sutfin",72,0.739
"103","Jason A. Engle",71,0.742
"104","David Martin",68,0.667
"105","Heonhwa Choe",67,0.728
"106","Pat Morrissey",65,0.74
"107","Dave Kendall",64,0.717
"108","DiTerlizzi",64,0.722
"109","Jason Felix",61,0.687
"110","Volkan Baǵa",57,0.727
"111","Adam Rex",55,0.716
"112","Fred Fields",54,0.656
"113","Jaime Jones",53,0.732
"114","Tomas Giorello",51,0.669
"115","Randy Gallegos",49,0.688
"116","Wisnu Tan",48,0.662
"117","Jeff Miracola",46,0.725
"118","Nicholas Elias",43,0.688
"119","Jesper Ejsing",43,0.656
"120","Daniel Ljunggren",41,0.699
"121","Jokubas Uogintas",39,0.711
"122","Antonio José Manzanedo",37,0.748
"123","Khang Le",37,0.746
"124","Cynthia Sheppard",36,0.681
"125","Austin Hsu",35,0.7
"126","Scott M. Fischer",33,0.645
"127","Christopher Moeller",32,0.742
"128","Hideaki Takamura",31,0.769
"129","Michael Komarck",31,0.681
"130","Livia Prima",30,0.694
"131","Lie Setiawan",30,0.667
"132","Eric Fortune",29,0.719
"133","Dimitar Marinski",29,0.691
"134","Grzegorz Rutkowski",27,0.712
"135","Matt Thompson",27,0.741
"136","Caio Monteiro",27,0.675
"137","Luca Zontini",27,0.655
"138","Carl Critchlow",26,0.725
"139","Johann Bodin",26,0.691
"140","Sarah Finnigan",25,0.699
"141","Alex Horley-Orlandelli",25,0.653
"142","Darrell Riche",24,0.727
"143","Matt Cavotta",24,0.673
"144","Sidharth Chaturvedi",24,0.676
"145","Karl Kopinski",23,0.718
"146","Milivoj Ćeran",23,0.744
"147","Victor Adame Minguez",22,0.648
"148","Wayne England",22,0.68
"149","Zoltan Boros & Gabor Szikszai",21,0.754
"150","Lucas Staniec",21,0.774
"151","Dallas Williams",21,0.732
"152","Winona Nelson",21,0.806
"153","Stephen Tappin",20,0.757
"154","Joe Slucher",20,0.778
"155","Drew Tucker",20,0.625
"156","Lindsey Look",19,0.795
"157","Wesley Burt",19,0.712
"158","Dan Scott",19,0.636
"159","Julian Kok Joon Wen",18,0.725
"160","Melissa A. Benson",18,0.667
"161","Ilse Gort",18,0.641
"162","Jim Murray",17,0.701
"163","Viko Menezes",16,0.74
"164","Jim Nelson",16,0.698
"165","Jake Murray",16,0.75
"166","John Donahue",16,0.684
"167","Igor Kieryluk",15,0.625
"168","Sam Wood",14,0.625
"169","Bayard Wu",13,0.737
"170","Rebecca Guay",13,0.731
"171","Tommy Arnold",13,0.648
"172","Ralph Horsley",12,0.683
"173","Kimonas Theodossiou",12,0.682
"174","Ryan Yee",12,0.682
"175","Don Hazeltine",12,0.727
"176","Justin Murray",12,0.619
"177","Mark A. Nelson",11,0.76
"178","Inka Schulz",11,0.773
"179","Jakub Kasper",11,0.714
"180","Kasia 'Kafis' Zielińska",10,0.739
