"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",211,73.4
"2","Scalding Tarn",202,73.2
"3","Misty Rainforest",178,73
"4","Lightning Bolt",162,74.1
"5","Otawara, Soaring City",154,72.6
"6","Mishra's Bauble",132,73.8
"7","Expressive Iteration",130,74
"8","Spell Pierce",130,74.8
"9","Unholy Heat",130,74.1
"10","Flooded Strand",128,73
"11","Ragavan, Nimble Pilferer",126,73.9
"12","Fiery Islet",119,74
"13","Polluted Delta",118,72.9
"14","Boseiju, Who Endures",113,72.2
"15","Counterspell",112,74
"16","Island",112,71.4
"17","Spirebluff Canal",108,74.2
"18","Ledger Shredder",107,74.4
"19","Forest",101,71.4
"20","Archmage's Charm",99,73.4
"21","Hallowed Fountain",88,71.9
"22","Wooded Foothills",87,72.9
"23","Murktide Regent",85,74.8
"24","Snow-Covered Island",84,74.5
"25","Consider",84,74.9
"26","Urza's Saga",81,73
"27","Stomping Ground",74,72.5
"28","Endurance",73,72
"29","Bloodstained Mire",70,73.8
"30","Mountain",69,71.1
"31","Breeding Pool",68,72.6
"32","Windswept Heath",68,73.3
"33","Dress Down",65,74.1
"34","Dragon's Rage Channeler",61,73.2
"35","Arid Mesa",60,73.9
"36","Swamp",60,71.8
"37","Teferi, Time Raveler",59,72.4
"38","Plains",59,71.3
"39","Sacred Foundry",57,73.3
"40","Shadowspear",56,72.3
"41","Cavern of Souls",55,72.8
"42","Springleaf Drum",52,71.8
"43","Blood Crypt",51,73.9
"44","Esper Sentinel",50,73.3
"45","Wrenn and Six",49,74.8
"46","Prismatic Ending",47,72.2
"47","Stoneforge Mystic",47,73.3
"48","Fury",46,72.5
"49","Solitude",44,72.1
"50","Raugrin Triome",44,72
