"","PlayerS","NAppearances","ArchetypeNames","ArchetypeCounts","URL"
"1","DemonicTutors",2,"Yawgmoth","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-25#demonictutors_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2022-10-16#demonictutors_th_place"
"2","Xerk",2,"Yawgmoth; Blue Living End","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-03#xerk_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-10#xerk_st_place"
"3","Bayesta_93",2,"Green Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-09#bayesta__th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-10#bayesta__th_place"
"4","ss0",1,"Merfolk","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-25#ss_nd_place"
"5","TerminalJustice",1,"Blue Scapeshift","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-25#terminaljustice_rd_place"
"6","Melicard",1,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-25#melicard_th_place"
"7","Gorge94",1,"Creativity Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-25#gorge_th_place"
"8","mosskami",1,"Creativity Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-25#mosskami_th_place"
"9","marine_rush",1,"Grinding Breach","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-25#marine_rush_th_place"
"10","Rumpelstilzchen12",1,"Izzet Murktide","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-25#rumpelstilzchen_th_place"
"11","Control4Daze",1,"Yawgmoth","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-26#controldaze_st_place"
"12","Bob49",1,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-26#bob_nd_place"
"13","kefka27",1,"Izzet Murktide","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-26#kefka_rd_place"
"14","WaToO",1,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-26#watoo_th_place"
"15","Talisker",1,"Domain Footfalls","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-26#talisker_th_place"
"16","_Batutinha_",1,"Elementals","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-26#_batutinha__th_place"
"17","Meltiin",1,"Omnath Scapeshift","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-26#meltiin_th_place"
"18","bubbsei",1,"Grixis Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-09-26#bubbsei_th_place"
"19","Arrias",1,"Blue Living End","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-02#arrias_st_place"
"20","yriel",1,"Creativity Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-02#yriel_nd_place"
"21","SoulStrong",1,"Rakdos Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-02#soulstrong_rd_place"
"22","tzio",1,"Izzet Murktide","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-02#tzio_th_place"
"23","Engelsdorfer",1,"Dimir Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-02#engelsdorfer_th_place"
"24","Gaudo",1,"Domain Footfalls","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-02#gaudo_th_place"
"25","cigarettesaftershrek",1,"Grinding Breach","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2022-10-02#cigarettesaftershrek_th_place"
