"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Phoenix,Devotion Walkers,Rakdos Midrange - Simic Lotus   Strings,,
"Tiers 1.5",Simic Lotus   Strings - Rakdos Midrange,Rakdos Midrange - Mono White Humans - Gruul Stompy - Simic Lotus   Strings,Phoenix - Devotion Walkers - Mono White Humans - Gruul Stompy,Rakdos Midrange - Simic Lotus   Strings - Devotion Walkers - Phoenix - Mono White Humans - Gruul Stompy,Rakdos Midrange - Simic Lotus   Strings - Devotion Walkers - Phoenix - Mono White Humans - Gruul Stompy
"Tiers 2",Mono White Humans - Gruul Stompy - Devotion Walkers - Azorius Control - Bant   Spirits,Bant   Spirits - Phoenix,,,
"Tiers 2.5",Rakdos Sacrifice,Rakdos Sacrifice - Azorius Control,Azorius Control - Bant   Spirits - Rakdos Sacrifice,Bant   Spirits - Azorius Control - Rakdos Sacrifice,Bant   Spirits - Azorius Control - Rakdos Sacrifice
