"","CardNames","DeckCount","WinrateAverage"
"1","Canyon Slough",1,100
"2","Chandra, Torch of Defiance",1,100
"3","Maximize Velocity",3,91.7
"4","Shore Up",3,91.7
"5","Mardu Woe-Reaper",1,90
"6","Jace, Vryn's Prodigy",2,87.5
"7","Search for Azcanta",2,87.5
"8","Sorin the Mirthless",2,87.5
"9","Nicol Bolas, the Ravager",2,87.5
"10","Thassa's Oracle",4,85.3
"11","Alchemist's Gambit",2,84.2
"12","The Scarab God",3,83.3
"13","Polukranos, Unchained",3,83.3
"14","Claim // Fame",2,82.4
"15","Demonic Bargain",2,82.4
"16","Fallaji Archaeologist",2,82.4
"17","Reckoner Bankbuster",4,81.8
"18","Aether Channeler",2,81.8
"19","Peer into the Abyss",5,81.4
"20","Fires of Victory",7,81.2
"21","Rankle, Master of Pranks",4,81.2
"22","Keruga, the Macrosage",3,81.2
"23","Otherworldly Gaze",3,81
"24","Shipwreck Marsh",9,80
"25","Strangle",9,80
"26","Colossal Skyturtle",3,80
"27","Underground River",3,80
"28","Fading Hope",6,79.3
"29","Growth Spiral",3,79.2
"30","Eliminate",11,78.6
"31","Remorseful Cleric",4,78.3
"32","Youthful Valkyrie",17,77.8
"33","Stitcher's Supplier",12,77.8
"34","Charming Prince",7,77.8
"35","Anax, Hardened in the Forge",1,77.8
"36","Torbran, Thane of Red Fell",1,77.8
"37","Feldon, Ronom Excavator",1,77.8
"38","Ritual of Soot",1,77.8
"39","Duress",7,77.4
"40","Trial of Ambition",5,77.4
"41","Lunarch Veteran",4,77.3
"42","Bitter Reunion",2,76.9
"43","Abrade",23,76.6
"44","Realmwalker",14,76.6
"45","Lava Coil",10,76.6
"46","Crackling Drake",8,76.6
"47","Nicol Bolas, Dragon-God",9,76.5
"48","Skyclave Cleric",8,76.5
"49","Fanatical Firebrand",3,76.5
"50","Liliana of the Veil",20,76.4
