"","CardNames","DeckCount","WinrateAverage"
"1","Angrath, the Flame-Chained",1,100
"2","Test of Talents",1,100
"3","Siphon Insight",2,87.5
"4","Devout Decree",2,87.5
"5","Jace, Vryn's Prodigy",2,87.5
"6","Yasharn, Implacable Earth",2,87.5
"7","Agent of Treachery",2,87.5
"8","Liliana of the Veil",5,86.2
"9","Lifebane Zombie",8,83.7
"10","Cut Down",2,83.3
"11","Nine Lives",3,82.6
"12","Ancestral Statue",2,82.4
"13","Dispel",2,82.4
"14","Dark Betrayal",2,82.4
"15","Skylasher",2,81.8
"16","Ugin, the Spirit Dragon",3,81.5
"17","Bloodchief's Thirst",4,81.2
"18","Navigator's Compass",7,81.1
"19","Archangel Avacyn",4,81
"20","Tomik, Distinguished Advokist",6,80.6
"21","Ajani, Strength of the Pride",5,80
"22","Reclamation Sage",1,80
"23","Noxious Grasp",9,79.1
"24","Leyline of Sanctity",5,78.9
"25","Search for Azcanta",4,78.9
"26","Saheeli, Sublime Artificer",15,78.7
"27","Ray of Enfeeblement",5,78.4
"28","Witherbloom Command",5,78.3
"29","Jace, Wielder of Mysteries",5,78.1
"30","Karn's Sylex",4,77.8
"31","Shapers' Sanctuary",36,77.6
"32","Skyclave Apparition",8,77.5
"33","Lofty Denial",11,77.4
"34","Deafening Silence",6,77.3
"35","Epic Downfall",5,76.9
"36","Phyrexian Revoker",2,76.9
"37","Vivien Reid",4,76.7
"38","Anger of the Gods",11,76.6
"39","Knight of Autumn",19,76.5
"40","Archon of Emeria",18,76.5
"41","End the Festivities",2,76.5
"42","Supreme Verdict",32,76.2
"43","Vance's Blasting Cannons",9,76.2
"44","Guardian of Faith",8,76.1
"45","Silence",4,76
"46","Transmogrifying Wand",27,75.9
"47","Kolaghan's Command",22,75.9
"48","Kalitas, Traitor of Ghet",15,75.9
"49","Hidetsugu Consumes All",19,75.8
"50","Darksteel Citadel",25,75.7
