"","CardNames","DeckCount","WinrateAverage"
"1","Atraxa, Grand Unifier",2,85.7
"2","Agadeem's Awakening",2,82.4
"3","Tainted Indulgence",1,80
"4","Glimmervoid",1,80
"5","Frogmite",1,80
"6","Sojourner's Companion",1,80
"7","Mistvault Bridge",1,80
"8","Tanglepool Bridge",1,80
"9","Spire of Industry",1,80
"10","Shizo, Death's Storehouse",3,79.2
"11","Lair of the Hydra",2,78.9
"12","Mistcaller",5,77.8
"13","Grim Tutor",1,77.8
"14","Soul of Windgrace",1,77.8
"15","Undying Evil",1,77.8
"16","Knight of Autumn",1,77.8
"17","Bloodbraid Elf",1,77.8
"18","Kemba, Kha Enduring",1,77.8
"19","Magus of the Moon",1,77.8
"20","Phoenix of Ash",1,77.8
"21","Transmogrify",14,77.2
"22","Mana Leak",11,77.2
"23","Liliana of the Veil",5,76.9
"24","Paradise Mantle",4,76.5
"25","Gilded Goose",2,76.5
"26","Flame Slash",2,76.5
"27","Prismari Command",30,76.4
"28","Burst Lightning",8,76
"29","Indomitable Creativity",28,75.7
"30","Dwarven Mine",28,75.7
"31","Archon of Cruelty",29,75.2
"32","Welding Jar",4,75
"33","Patchwork Automaton",4,75
"34","Scavenging Ooze",3,75
"35","Twiddle",2,75
"36","Dream's Grip",2,75
"37","Void Snare",2,75
"38","Lotus Field",2,75
"39","Sheoldred's Edict",2,75
"40","Mogg Fanatic",1,75
"41","Pashalik Mons",1,75
"42","Rundvelt Hordemaster",1,75
"43","Gavony Township",1,75
"44","Essence Warden",1,75
"45","Hex Parasite",1,75
"46","The Flame of Keld",1,75
"47","Persist",22,74.7
"48","Prismatic Vista",16,74.6
"49","Oath of Nissa",7,74.5
"50","Tome Scour",5,74.4
