"CardNames","CardCount","DeckCount","WinCount","MatchCount","WinrateAverage","Winrate95Min","Winrate95Max","Archetypes","URL","Artists","Colors","CMC","Types","FirstSet","CardCountOutTotalCards","DeckCountOutTotalDecks","AverageCopies"
"Atraxa, Grand Unifier",2,2,18,21,85.7,63.7,97," 1 Creativity Combo 
 1 Elementals 
"," https://www.mtgo.com/en/mtgo/decklist/modern-showcase-challenge-2023-02-1112520650#deck_manohito 
 https://www.mtgo.com/en/mtgo/decklist/modern-showcase-challenge-2023-02-1112520650#deck__Batutinha_ 
","Marta Nael","B,G,U,W",7,"Creature","ONE",0,0.4,1
"Elesh Norn, Mother of Machines",5,3,15,23,65.2,42.7,83.6," 2 Elementals 
 1 Omnath Scapeshift 
"," https://www.mtgo.com/en/mtgo/decklist/modern-showcase-challenge-2023-02-1112520650#deck__Batutinha_ 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2023-02-1212520694#deck_mayuzhe 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2023-02-1212520694#deck_charlieqds 
","Martina Fackova","W",5,"Creature","ONE",0,0.6,1.7
"Jace, the Perfected Mind",16,4,18,29,62.1,42.3,79.3," 4 Mill 
"," https://www.mtgo.com/en/mtgo/decklist/modern-challenge-32-2023-02-1012520681#deck_musasabi 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-32-2023-02-1012520681#deck_tibalt_of_red_sub 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-32-2023-02-1112520691#deck_musasabi 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-32-2023-02-1112520691#deck_magisoupie 
","Chase Stone","U",4,"Planeswalker","ONE",0.1,0.8,4
"Kemba, Kha Enduring",2,1,7,9,77.8,40,97.2," 1 Hammer Time 
"," https://www.mtgo.com/en/mtgo/decklist/modern-showcase-challenge-2023-02-1112520650#deck_TheWhiteNinja62 
","Zoltan Boros","W",2,"Creature","ONE",0,0.2,2
"Malcator, Purity Overseer",2,1,5,7,71.4,29,96.3," 1 Conflict(Affinity,Jeskai Saga) 
"," https://www.mtgo.com/en/mtgo/decklist/modern-challenge-32-2023-02-1012520681#deck_xfile 
","Johann Bodin","U,W",3,"Creature","ONE",0,0.2,2
"Migloz, Maze Crusher",1,1,4,7,57.1,18.4,90.1," 1 Domain Zoo 
"," https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2023-02-1212520694#deck_s8shock 
","Zezhou Chen","G,R",3,"Creature","ONE",0,0.2,1
"Minor Misstep",17,10,48,73,65.8,53.7,76.5," 1 Domain Zoo 
 8 Izzet Murktide 
 1 Underworld Breach Combo 
"," https://www.mtgo.com/en/mtgo/decklist/modern-challenge-32-2023-02-1012520681#deck_Lavaridge 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-32-2023-02-1012520681#deck_Slasher21 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-32-2023-02-1112520691#deck_adrian8520 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-32-2023-02-1112520691#deck_fingers1991 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-32-2023-02-1112520691#deck_Xwhale 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-32-2023-02-1112520691#deck_skeelog2004 
 https://www.mtgo.com/en/mtgo/decklist/modern-showcase-challenge-2023-02-1112520650#deck_aManatease 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2023-02-1212520694#deck_sokos13 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2023-02-1212520694#deck_s8shock 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2023-02-1212520694#deck_Toscanini 
","Lorenzo Mastroianni","U",1,"Instant","ONE",0.1,2,1.7
"Nahiri, the Unforgiving",6,2,9,14,64.3,35.1,87.2," 1 Mardu Scam 
 1 Reanimator 
"," https://www.mtgo.com/en/mtgo/decklist/modern-challenge-32-2023-02-1112520691#deck_Chomusukeon 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2023-02-1212520694#deck_SoIMBAGallade 
","Chase Stone","R,W",4,"Planeswalker","ONE",0,0.4,3
"Sheoldred's Edict",6,2,12,16,75,47.6,92.7," 2 Rakdos Scam 
"," https://www.mtgo.com/en/mtgo/decklist/modern-showcase-challenge-2023-02-1112520650#deck_christiano7 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2023-02-1212520694#deck_christiano7 
","Helge C. Balzer","B",2,"Instant","ONE",0,0.4,3
"Skrelv, Defector Mite",6,3,14,21,66.7,43,85.4," 1 Conflict(Affinity,Jeskai Saga) 
 1 Devoted Combo 
 1 Underworld Breach Combo 
"," https://www.mtgo.com/en/mtgo/decklist/modern-challenge-32-2023-02-1012520681#deck_xfile 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-32-2023-02-1112520691#deck_skeelog2004 
 https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2023-02-1212520694#deck_YungDingo 
","Brian Valeza","W",1,"Artifact,Creature","ONE",0,0.6,2
