"","CardNames","DeckCount","WinrateAverage"
"1","Doom Blade",1,100
"2","Fateful Absence",1,90
"3","Mulldrifter",2,87.5
"4","Dark Confidant",6,85.2
"5","Prismari Command",2,84.6
"6","Shardless Agent",3,84.2
"7","Esika's Chariot",3,84.2
"8","Cling to Dust",4,82.6
"9","Darkblast",1,81.8
"10","Tarmogoyf",1,81.8
"11","Tireless Tracker",3,81.5
"12","Unearth",4,80
"13","Archmage's Charm",3,80
"14","Anger of the Gods",1,80
"15","Dragon's Claw",1,80
"16","Metallic Rebuke",1,80
"17","Boros Charm",1,80
"18","Kroxa, Titan of Death's Hunger",1,80
"19","Brazen Borrower",6,79.4
"20","Crumble to Dust",2,78.9
"21","Pyrite Spellbomb",30,78.5
"22","Mana Tithe",5,78.3
"23","Sword of War and Peace",5,78.3
"24","Duress",5,78.3
"25","Snapcaster Mage",8,78.1
"26","Hurkyl's Recall",4,77.8
"27","Repeal",3,77.8
"28","Fiery Justice",2,77.8
"29","Bloodchief's Thirst",2,77.8
"30","Kaya, Orzhov Usurper",1,77.8
"31","Spellskite",1,77.8
"32","Greater Auramancy",1,77.8
"33","Curse of Silence",1,77.8
"34","Grist, the Hunger Tide",1,77.8
"35","Invasive Surgery",1,77.8
"36","Skyclave Apparition",1,77.8
"37","Radiant Fountain",1,77.8
"38","Pact of Negation",5,77.3
"39","Teferi, Time Raveler",10,77.1
"40","On Thin Ice",7,77.1
"41","Defense Grid",16,76.8
"42","Kozilek, Butcher of Truth",11,76.7
"43","Ephemerate",4,76.7
"44","Elixir of Immortality",7,76.6
"45","Eladamri's Call",5,76.5
"46","Crypt Incursion",2,76.5
"47","Gemrazer",2,76.5
"48","Knight of Autumn",22,76.2
"49","Cavern of Souls",7,75.9
"50","Terminate",71,75.8
