"","CardNames","DeckCount","Winrate95Min"
"1","Kroxa, Titan of Death's Hunger",72,72.4
"2","Steam Vents",203,72.4
"3","Expressive Iteration",146,72.3
"4","Lightning Bolt",201,72.2
"5","Scalding Tarn",195,72.2
"6","Thoughtseize",113,72.1
"7","Death's Shadow",57,71.9
"8","Polluted Delta",114,71.9
"9","Watery Grave",79,71.8
"10","Drown in the Loch",67,71.7
"11","Inquisition of Kozilek",90,71.7
"12","Unholy Heat",129,71.7
"13","Breeding Pool",114,71.6
"14","Mishra's Bauble",139,71.6
"15","Dress Down",63,71.5
"16","Fatal Push",77,71.5
"17","Blood Crypt",97,71.4
"18","Dragon's Rage Channeler",122,71.4
"19","Ragavan, Nimble Pilferer",150,71.4
"20","Ketria Triome",89,71.2
"21","Sacred Foundry",110,71.2
"22","Kolaghan's Command",82,71.1
"23","Bloodstained Mire",103,71.1
"24","Flooded Strand",148,71.1
"25","Misty Rainforest",156,71
"26","Snow-Covered Island",75,70.8
"27","Temple Garden",80,70.8
"28","Swamp",80,70.7
"29","Wooded Foothills",149,70.7
"30","Ice-Fang Coatl",49,70.6
"31","Abundant Growth",52,70.6
"32","Snow-Covered Plains",72,70.6
"33","Island",104,70.6
"34","Fury",114,70.6
"35","Omnath, Locus of Creation",63,70.5
"36","Counterspell",89,70.5
"37","Prismatic Ending",95,70.5
"38","Stomping Ground",133,70.5
"39","Mountain",118,70.4
"40","Windswept Heath",109,70.3
"41","Teferi, Time Raveler",80,70.2
"42","Ephemerate",52,70.1
"43","Raugrin Triome",80,70.1
"44","Silent Clearing",56,70
"45","Snow-Covered Forest",74,70
"46","Wrenn and Six",91,70
"47","Puresteel Paladin",59,69.9
"48","Colossus Hammer",59,69.9
"49","Sigarda's Aid",59,69.9
"50","Esper Sentinel",72,69.9
