"","CardNames","DeckCount","WinrateAverage"
"1","Flooded Grove",1,100
"2","Auriok Champion",2,87.5
"3","Conclave Mentor",2,87.5
"4","Heliod, Sun-Crowned",2,87.5
"5","Spike Feeder",2,87.5
"6","Collected Company",2,87.5
"7","Gavony Township",2,87.5
"8","Priest of Fell Rites",2,87.5
"9","Unburial Rites",2,87.5
"10","Unmarked Grave",2,87.5
"11","Tireless Tracker",2,85
"12","Flamekin Harbinger",2,83.3
"13","Foundation Breaker",2,83.3
"14","Shizo, Death's Storehouse",6,82.4
"15","Cryptic Command",2,81.8
"16","Gravecrawler",1,81.8
"17","Merfolk Secretkeeper",1,81.8
"18","Rotting Rats",1,81.8
"19","Stitcher's Supplier",1,81.8
"20","Wonder",1,81.8
"21","Glimpse the Unthinkable",1,81.8
"22","Bloodchief's Thirst",1,81.8
"23","Serra's Emissary",3,81.2
"24","Liliana of the Veil",3,81
"25","Ardent Plea",5,80.6
"26","Time Warp",5,80
"27","Cling to Dust",2,80
"28","Emry, Lurker of the Loch",1,80
"29","Brainstone",1,80
"30","Grinding Station",1,80
"31","Mox Amber",1,80
"32","Underworld Breach",1,80
"33","Song-Mad Treachery",4,79.3
"34","Assassin's Trophy",5,78.8
"35","Academy Ruins",3,78.6
"36","Reckless Impulse",2,78.6
"37","Bala Ged Recovery",10,78.4
"38","Infernal Plunge",10,78.4
"39","Irencrag Feat",10,78.4
"40","Recross the Paths",10,78.4
"41","Reforge the Soul",10,78.4
"42","Strike It Rich",10,78.4
"43","Desperate Ritual",10,78.4
"44","Pact of Negation",10,78.4
"45","Pact of the Titan",10,78.4
"46","Pyretic Ritual",10,78.4
"47","Pyromancer Ascension",10,78.4
"48","Snapcaster Mage",11,78.3
"49","Manamorphose",11,78.2
"50","Graven Cairns",6,78.1
