"","CardNames","DeckCount","WinrateAverage"
"1","Lurrus of the Dream-Den",175,74.7
"2","Engineered Explosives",170,74.3
"3","Force of Vigor",135,74.6
"4","Alpine Moon",119,74.6
"5","Nihil Spellbomb",108,75.4
"6","Veil of Summer",104,74
"7","Endurance",101,72.4
"8","Mystical Dispute",100,74.3
"9","Pithing Needle",94,73.4
"10","Relic of Progenitus",89,73.9
"11","Thoughtseize",85,72.5
"12","Path to Exile",80,74.7
"13","Dress Down",78,74.7
"14","Sanctifier en-Vec",78,74.2
"15","Kolaghan's Command",76,75.4
"16","Spell Pierce",76,75.7
"17","Terminate",71,75.8
"18","Tourach, Dread Cantor",67,75.7
"19","Yorion, Sky Nomad",59,74.1
"20","Soul-Guide Lantern",58,71.6
"21","Torpor Orb",54,73.5
"22","Force of Negation",50,73.9
"23","Chalice of the Void",45,73.5
"24","Prismatic Ending",45,72.7
"25","Emrakul, the Promised End",45,73.4
"26","Blood Moon",45,73.4
"27","Flusterstorm",36,73.5
"28","Subtlety",35,74.4
"29","Void Mirror",32,71.8
"30","Aether Gust",31,72.2
"31","Seal of Cleansing",30,75
"32","Pyrite Spellbomb",30,78.5
"33","Leyline of Sanctity",29,75.1
"34","Cathar Commando",28,72.4
"35","Wear // Tear",27,73.9
"36","Lightning Helix",27,75.4
"37","Fury",25,75
"38","Rest in Peace",25,72.3
"39","Smash to Smithereens",24,73.7
"40","Jace, the Mind Sculptor",24,73.8
"41","Dovin's Veto",23,73.3
"42","Foundation Breaker",23,74.4
"43","Knight of Autumn",22,76.2
"44","Nature's Claim",21,74.8
"45","Tormod's Crypt",20,73.1
"46","Roiling Vortex",20,74.8
"47","Outland Liberator",20,71.8
"48","Deflecting Palm",20,74.6
"49","Obsidian Charmaw",19,74.2
"50","Liquimetal Coating",18,74.4
