"","CardNames","DeckCount","WinrateAverage"
"1","Island",128,72.4
"2","Lightning Bolt",115,72.2
"3","Scalding Tarn",109,71.4
"4","Misty Rainforest",107,72.4
"5","Flooded Strand",105,72.6
"6","Plains",98,71.7
"7","Steam Vents",92,71.6
"8","Wooded Foothills",90,73.4
"9","Prismatic Ending",86,73.2
"10","Forest",80,72.7
"11","Counterspell",77,70.6
"12","Stomping Ground",77,74.2
"13","Mountain",76,73.2
"14","Mishra's Bauble",73,71.5
"15","Teferi, Time Raveler",71,73.2
"16","Sacred Foundry",71,73.6
"17","Hallowed Fountain",70,73.5
"18","Urza's Saga",67,70.8
"19","Archmage's Charm",64,69.8
"20","Solitude",64,73.3
"21","Polluted Delta",60,72.2
"22","Ragavan, Nimble Pilferer",59,71.2
"23","Raugrin Triome",59,72.5
"24","Bloodstained Mire",59,72.6
"25","Shadowspear",58,70.8
"26","Dragon's Rage Channeler",55,72.1
"27","Breeding Pool",54,74.2
"28","Unholy Heat",48,71.3
"29","Arid Mesa",48,70.4
"30","Fiery Islet",44,70.3
"31","Fury",43,76.2
"32","Chalice of the Void",43,71.6
"33","Spirebluff Canal",40,69.6
"34","Blood Crypt",40,73
"35","Supreme Verdict",39,71
"36","Castle Vantress",39,72.3
"37","Swamp",38,71.8
"38","Springleaf Drum",37,69.8
"39","Mystic Gate",36,72.9
"40","Sunbaked Canyon",36,72
"41","Overgrown Tomb",36,72.2
"42","Esper Sentinel",36,69.1
"43","Memnite",36,70.5
"44","Ornithopter",36,70.5
"45","Stoneforge Mystic",36,68.3
"46","Expressive Iteration",35,70.3
"47","Shark Typhoon",35,71.5
"48","Inkmoth Nexus",35,69.4
"49","Wrenn and Six",35,72.2
"50","Verdant Catacombs",35,72.5
