"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1642,0.732
"2","Mark Poole",715,0.714
"3","Christopher Rush",605,0.717
"4","John Stanko",415,0.72
"5","Eric Deschamps",410,0.709
"6","Alayna Danner",352,0.713
"7","Chris Rallis",340,0.73
"8","Svetlin Velinov",338,0.721
"9","Anastasia Ovchinnikova",327,0.723
"10","Jung Park",300,0.706
"11","Chippy",294,0.717
"12","Shelly Wan",293,0.724
"13","Ron Spears",286,0.732
"14","Mark Zug",284,0.712
"15","Cyril Van Der Haegen",276,0.714
"16","Philip Straub",273,0.714
"17","Jason Chan",269,0.698
"18","Simon Dominic",263,0.718
"19","Titus Lunter",259,0.708
"20","Izzy",256,0.732
"21","Terese Nielsen",253,0.722
"22","Jesper Myrfors",247,0.717
"23","Evan Shipard",246,0.725
"24","Yeong-Hao Han",241,0.716
"25","Franz Vohwinkel",224,0.726
"26","Jonas De Ro",222,0.718
"27","Martina Fackova",220,0.721
"28","Mark Tedin",220,0.705
"29","Adam Paquette",220,0.693
"30","Paul Scott Canavan",204,0.739
"31","James Paick",201,0.715
"32","Aleksi Briclot",197,0.741
"33","Seb McKinnon",189,0.674
"34","Kari Christensen",187,0.713
"35","Pete Venters",184,0.714
"36","Cliff Childs",176,0.718
"37","Randy Vargas",174,0.723
"38","Ekaterina Burmak",173,0.714
"39","Raoul Vitale",167,0.756
"40","Vance Kovacs",167,0.699
"41","Raymond Swanland",167,0.691
"42","Sam Burley",161,0.705
"43","Chris Rahn",159,0.739
"44","Lucas Graciano",159,0.724
"45","Howard Lyon",158,0.69
"46","Todd Lockwood",157,0.705
"47","John Avon",155,0.722
"48","Kev Walker",153,0.718
"49","Ryan Pancoast",153,0.736
"50","Warren Mahy",151,0.725
"51","Douglas Shuler",147,0.737
"52","Mike Bierek",146,0.677
"53","Dmitry Burmak",145,0.688
"54","Chase Stone",144,0.713
"55","Amy Weber",144,0.705
"56","Dave Kendall",140,0.732
"57","Steve Argyle",136,0.723
"58","Erica Yang",134,0.704
"59","Michael C. Hayes",132,0.691
"60","Tom Wänerstrand",131,0.722
"61","Zoltan Boros",130,0.725
"62","Johannes Voss",121,0.717
"63","Jason Rainville",121,0.721
"64","Anthony S. Waters",119,0.749
"65","Lake Hurwitz",118,0.703
"66","Tomasz Jedruszek",117,0.72
"67","Michael Sutfin",116,0.713
"68","Bastien L. Deharme",113,0.754
"69","Matt Stewart",112,0.722
"70","David Rapoza",111,0.691
"71","Campbell White",109,0.708
"72","Heonhwa Choe",107,0.72
