"","CardNames","DeckCount","Winrate95Min"
"1","Fury",43,70.9
"2","Mulldrifter",21,70.6
"3","Stomping Ground",77,70.2
"4","Utopia Sprawl",20,70
"5","Omnath, Locus of Creation",26,69.9
"6","Wooded Foothills",90,69.7
"7","Windswept Heath",33,69.6
"8","Breeding Pool",54,69.5
"9","Ephemerate",25,69.4
"10","Sacred Foundry",71,69.4
"11","Prismatic Ending",86,69.3
"12","Hallowed Fountain",70,69.2
"13","Island",128,69.2
"14","Flooded Strand",105,69.1
"15","Risen Reef",18,69
"16","Mountain",76,69
"17","Misty Rainforest",107,68.9
"18","Lightning Bolt",115,68.9
"19","Temple Garden",29,68.8
"20","Solitude",64,68.8
"21","Teferi, Time Raveler",71,68.8
"22","Forest",80,68.8
"23","Force of Negation",34,68.5
"24","Thoughtseize",29,68.2
"25","Bloodstained Mire",59,67.9
"26","Plains",98,67.9
"27","Scalding Tarn",109,67.9
"28","Flamekin Harbinger",11,67.8
"29","Cavern of Souls",31,67.8
"30","Steam Vents",92,67.8
"31","Raugrin Triome",59,67.7
"32","Polluted Delta",60,67.4
"33","Shardless Agent",23,67.3
"34","Violent Outburst",23,67.3
"35","Mishra's Bauble",73,67.3
"36","Seasoned Pyromancer",11,67.1
"37","Blood Crypt",40,67.1
"38","Dragon's Rage Channeler",55,67.1
"39","Rift Bolt",26,66.7
"40","Mystic Gate",36,66.5
"41","Gemstone Caverns",14,66.4
"42","Snow-Covered Forest",19,66.4
"43","Blackcleave Cliffs",24,66.4
"44","Ragavan, Nimble Pilferer",59,66.4
"45","Urza's Saga",67,66.4
"46","Counterspell",77,66.3
"47","Snow-Covered Swamp",13,66.2
"48","Marsh Flats",22,66.2
"49","Godless Shrine",22,66.2
"50","Inquisition of Kozilek",25,66.2
