"","CardNames","DeckCount","WinrateAverage"
"1","Glassdust Hulk",1,100
"2","Unsettled Mariner",1,100
"3","Terminus",1,100
"4","Clever Lumimancer",1,100
"5","Greater Gargadon",1,100
"6","Mayhem Devil",1,100
"7","Stitcher's Supplier",1,100
"8","Elite Spellbinder",1,100
"9","Trail of Crumbs",1,100
"10","Ratchet Bomb",1,100
"11","Scavenger Grounds",1,100
"12","Dovin's Veto",1,100
"13","Flusterstorm",1,100
"14","Fires of Invention",1,100
"15","Temur Battle Rage",3,91.7
"16","Matter Reshaper",3,91.7
"17","Reality Smasher",3,91.7
"18","Thought-Knot Seer",3,91.7
"19","Warping Wail",3,91.7
"20","Chalice of the Void",3,91.7
"21","Eldrazi Temple",3,91.7
"22","Wastes",3,91.7
"23","Waterlogged Grove",8,87.5
"24","Oboro, Palace in the Clouds",8,87.5
"25","Dismember",8,87.5
"26","Silent Clearing",6,87.5
"27","Hedron Crab",6,87.5
"28","Ruin Crab",6,87.5
"29","Archive Trap",6,87.5
"30","Crypt Incursion",6,87.5
"31","Drown in the Loch",6,87.5
"32","Visions of Beyond",6,87.5
"33","Mesmeric Orb",6,87.5
"34","Champion of the Parish",4,87.5
"35","Kitesail Freebooter",4,87.5
"36","Mantis Rider",4,87.5
"37","Phantasmal Image",4,87.5
"38","Reflector Mage",4,87.5
"39","Thalia's Lieutenant",4,87.5
"40","Ancient Ziggurat",4,87.5
"41","Unclaimed Territory",4,87.5
"42","Spreading Seas",4,87.5
"43","Glimpse the Unthinkable",4,87.5
"44","Death's Shadow",4,87.5
"45","Sea Gate Restoration",2,87.5
"46","Chandra, Torch of Defiance",2,87.5
"47","Darkbore Pathway",2,87.5
"48","Nettlecyst",2,87.5
"49","Fractured Sanity",2,87.5
"50","Seal of Fire",2,87.5
