"","CardNames","DeckCount","WinrateAverage"
"1","Gemstone Caverns",2,100
"2","Magus of the Moon",2,100
"3","Sanctum Prelate",2,100
"4","Mesmeric Orb",2,100
"5","Valakut Awakening",1,100
"6","Sin Collector",1,100
"7","Blossoming Calm",1,100
"8","Containment Priest",1,100
"9","Shrine of Burning Rage",1,100
"10","Deicide",1,100
"11","Monastery Mentor",1,100
"12","Cursed Totem",3,91.7
"13","Kolaghan's Command",3,91.7
"14","Pact of Negation",3,91.7
"15","Ratchet Bomb",3,91.7
"16","Spatial Contortion",3,91.7
"17","Flusterstorm",3,91.7
"18","Emrakul, the Aeons Torn",5,90
"19","Wurmcoil Engine",6,87.5
"20","Brazen Borrower",4,87.5
"21","Deputy of Detention",4,87.5
"22","Crypt Incursion",4,87.5
"23","Doom Blade",4,87.5
"24","Set Adrift",4,87.5
"25","Chandra, Torch of Defiance",2,87.5
"26","Feed the Swarm",2,87.5
"27","Rip Apart",2,87.5
"28","By Force",2,87.5
"29","Terminate",2,87.5
"30","Prismari Command",2,87.5
"31","Profane Memento",2,87.5
"32","Damn",2,87.5
"33","Destiny Spinner",2,87.5
"34","Flame Blitz",2,87.5
"35","Helix Pinnacle",2,87.5
"36","Seal of Primordium",2,87.5
"37","Go for the Throat",5,85
"38","Dauthi Voidwalker",5,85
"39","Sorcerous Spyglass",5,85
"40","Damnation",8,84.4
"41","Arboreal Grazer",11,84.1
"42","Dismember",24,83.3
"43","Walking Ballista",9,83.3
"44","Kaya's Guile",6,83.3
"45","Faerie Macabre",3,83.3
"46","Auriok Champion",3,83.3
"47","Gaddock Teeg",3,83.3
"48","Counterspell",3,83.3
"49","Harbinger of the Tides",3,83.3
"50","Merfolk Trickster",3,83.3
