"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Unknown - Jeskai Saga,Azorius Midrange - Grixis Aggro,Unknown - Jeskai Saga - Izzet Saga,Unknown - Jeskai Saga,Unknown - Jeskai Saga
"Tiers 1.5",Golgari Midrange - Izzet Saga,Jeskai Saga - Izzet Saga - Mono Green Titan - Unknown - Miracles,Azorius Midrange - Grixis Aggro - Golgari Midrange,Izzet Saga - Azorius Midrange - Grixis Aggro - Golgari Midrange,Izzet Saga - Azorius Midrange - Grixis Aggro - Golgari Midrange
"Tiers 2",Mono Black Midrange - Miracles - Grixis Aggro - Mono Green Titan - Azorius Midrange - Mono White Taxes - Dimir Control - Mono White Midrange - Bant Blink - Dimir Midrange,Mono White Taxes - Dimir Control - Mono White Midrange - Mono Black Midrange,Miracles - Mono Black Midrange - Mono Green Titan - Mono White Taxes - Dimir Control - Mono White Midrange,Miracles - Mono Black Midrange - Mono Green Titan - Mono White Taxes - Dimir Control - Mono White Midrange,Miracles - Mono Black Midrange - Mono Green Titan - Mono White Taxes - Dimir Control - Mono White Midrange
"Tiers 2.5",,Golgari Midrange - Bant Blink - Dimir Midrange,Bant Blink - Dimir Midrange,Bant Blink - Dimir Midrange,Bant Blink - Dimir Midrange
