"","CardNames","DeckCount","WinrateAverage"
"1","Pyroblast",55,68.6
"2","Force of Negation",47,69.2
"3","Red Elemental Blast",37,68.5
"4","Surgical Extraction",36,67.8
"5","Grafdigger's Cage",28,69.2
"6","Torpor Orb",28,71.6
"7","Endurance",28,65
"8","Pithing Needle",26,71.6
"9","Hydroblast",24,69.8
"10","Force of Vigor",24,64.7
"11","Null Rod",23,70.9
"12","Abrade",23,68.9
"13","Karakas",23,71
"14","Prismatic Ending",20,71
"15","Containment Priest",18,69.6
"16","Leyline of the Void",17,67.2
"17","Meltdown",16,69.7
"18","Ethersworn Canonist",16,67.6
"19","Flusterstorm",16,69.2
"20","Alpine Moon",12,73.8
"21","Meddling Mage",12,73.8
"22","Submerge",12,70.7
"23","Carpet of Flowers",12,69.5
"24","Collector Ouphe",11,67.6
"25","Court of Cunning",10,73.5
"26","Engineered Explosives",10,65.3
"27","Ensnaring Bridge",10,74.3
"28","Mycosynth Lattice",10,74.3
"29","Tormod's Crypt",10,74.3
"30","Izzet Staticaster",9,69.7
"31","Wasteland",9,68.9
"32","Thoughtseize",9,61.9
"33","Deafening Silence",9,68.3
"34","Sphere of Resistance",9,60.3
"35","Wear // Tear",8,76.4
"36","Mindbreak Trap",8,69.8
"37","Choke",8,66
"38","Liquimetal Coating",8,74.2
"39","Narset, Parter of Veils",7,67.3
"40","Blue Elemental Blast",7,72.7
"41","Echoing Truth",7,66.7
"42","Soul-Guide Lantern",7,67.4
"43","Plague Engineer",7,65.3
"44","Walking Ballista",7,78.4
"45","Magus of the Moon",7,67.3
"46","Veil of Summer",7,68.8
"47","Gut Shot",6,73.7
"48","Archetype of Endurance",6,74.4
"49","Shenanigans",6,74.4
"50","Yorion, Sky Nomad",6,71.4
