"","CardNames","DeckCount","WinrateAverage"
"1","Third Path Iconoclast",3,85
"2","Forging the Anchor",2,81.8
"3","Abrade",1,77.8
"4","Nurturing Peatland",1,77.8
"5","Blight Herder",1,77.8
"6","Gurmag Angler",3,76.5
"7","Misdirection",6,76.1
"8","Tendrils of Agony",3,75
"9","Infernal Tutor",3,75
"10","Vault of Whispers",2,75
"11","Breeding Pool",1,75
"12","Overgrown Tomb",1,75
"13","Berserk",1,75
"14","Mishra's Research Desk",1,75
"15","Counterspell",1,75
"16","Glacial Floodplain",1,75
"17","Ketria Triome",1,75
"18","Spara's Headquarters",1,75
"19","Dark Confidant",1,75
"20","Liliana of the Veil",1,75
"21","Castle Locthwain",1,75
"22","Tourach, Dread Cantor",1,75
"23","Hive of the Eye Tyrant",1,75
"24","Energy Field",1,75
"25","Engineered Plague",1,75
"26","Humility",1,75
"27","Trial of Ambition",1,75
"28","Estrid's Invocation",1,75
"29","Hall of Heliod's Generosity",1,75
"30","Omen of the Sun",1,75
"31","Omen of the Sea",1,75
"32","Colossal Skyturtle",1,75
"33","Artificer Class",1,75
"34","Meticulous Excavation",1,75
"35","Liquimetal Torque",1,75
"36","Cloud of Faeries",1,75
"37","Rain of Filth",1,75
"38","Tainted Pact",1,75
"39","Dance of the Dead",4,74.1
"40","Metallic Rebuke",17,73.8
"41","Remorseful Cleric",3,73.7
"42","Sylvan Safekeeper",3,73.7
"43","Flagstones of Trokair",3,73.7
"44","Spire of Industry",18,73.4
"45","Opposition Agent",5,73.3
"46","Teferi, Hero of Dominaria",5,73.3
"47","Leyline of the Void",3,73.3
"48","Maralen of the Mornsong",2,73.3
"49","Profane Tutor",2,73.3
"50","Duress",11,73.2
