"","CardNames","DeckCount","Winrate95Min"
"1","Underground Sea",91,66.2
"2","Polluted Delta",146,66.2
"3","Daze",116,66.1
"4","Flooded Strand",128,66.1
"5","Mishra's Bauble",110,65.8
"6","Pithing Needle",25,65.7
"7","Lotus Petal",157,65.7
"8","Force of Will",184,65.6
"9","Mystic Sanctuary",93,65.5
"10","Scalding Tarn",129,65.5
"11","Dragon's Rage Channeler",75,65.4
"12","Lightning Bolt",95,65.3
"13","Expressive Iteration",100,65.3
"14","Misty Rainforest",140,65.1
"15","Metallic Rebuke",17,65
"16","Murktide Regent",82,65
"17","Ponder",153,65
"18","Brainstorm",164,65
"19","Spire of Industry",18,64.9
"20","Delver of Secrets",75,64.9
"21","Ancient Tomb",115,64.9
"22","Volcanic Island",123,64.9
"23","Urza's Saga",68,64.8
"24","Soul-Guide Lantern",26,64.7
"25","Shadowspear",39,64.7
"26","Snuff Out",44,64.7
"27","Wasteland",127,64.7
"28","Thoughtseize",55,64.6
"29","Cavern of Souls",83,64.3
"30","Reanimate",40,64.2
"31","Island",115,64.2
"32","Solitude",60,64.1
"33","White Plume Adventurer",65,64.1
"34","Eiganjo, Seat of the Empire",71,64.1
"35","Archon of Emeria",53,64
"36","Elite Spellbinder",58,64
"37","Seasoned Dungeoneer",64,64
"38","Thoughtcast",20,63.9
"39","Seat of the Synod",20,63.9
"40","Emry, Lurker of the Loch",20,63.9
"41","Thought Monitor",20,63.9
"42","Swamp",46,63.9
"43","Dark Ritual",45,63.9
"44","Emeria's Call",53,63.9
"45","City of Traitors",87,63.9
"46","Palace Jailer",62,63.8
"47","Brazen Borrower",60,63.8
"48","Touch the Spirit Realm",67,63.8
"49","Karakas",95,63.7
"50","Grindstone",23,63.6
