"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1212,0.689
"2","Christopher Rush",1167,0.681
"3","Terese Nielsen",974,0.678
"4","Mark Tedin",714,0.675
"5","April Lee",612,0.683
"6","Kaja Foglio",527,0.684
"7","Anastasia Ovchinnikova",517,0.673
"8","John Stanko",513,0.679
"9","Donato Giancola",498,0.674
"10","Jeff A. Menges",479,0.677
"11","Jesper Myrfors",457,0.664
"12","Colin MacNeil",453,0.682
"13","Nils Hamm",452,0.679
"14","Ryan Pancoast",450,0.688
"15","Una Fricker",434,0.681
"16","Brian Snõddy",432,0.686
"17","Kev Walker",423,0.675
"18","Matthew D. Wilson",411,0.694
"19","Steven Belledin",392,0.68
"20","Matt Stewart",352,0.689
"21","Shelly Wan",350,0.682
"22","Philip Straub",340,0.686
"23","Cliff Childs",336,0.69
"24","Paul Scott Canavan",328,0.684
"25","Chippy",314,0.689
"26","Martina Fackova",313,0.694
"27","Lucas Graciano",299,0.69
"28","rk post",295,0.689
"29","Adam Rex",289,0.668
"30","Marta Nael",260,0.683
"31","Titus Lunter",259,0.691
"32","Joseph Weston",259,0.688
"33","Anson Maddocks",255,0.679
"34","Evan Shipard",237,0.69
"35","Eric Deschamps",236,0.684
"36","Aleksi Briclot",230,0.68
"37","Mark Zug",228,0.67
"38","Mike Ploog",218,0.696
"39","Nicholas Gregory",211,0.69
"40","Randy Vargas",209,0.687
"41","Ron Spears",199,0.69
"42","Sandra Everingham",197,0.694
"43","Izzy",190,0.701
"44","John Avon",187,0.726
"45","Mark Poole",185,0.672
"46","Volkan Baǵa",182,0.678
"47","Daniel Ljunggren",172,0.682
"48","Dan Frazier",163,0.695
"49","Igor Kieryluk",160,0.674
"50","Pete Venters",156,0.699
"51","Julian Kok Joon Wen",151,0.684
"52","Nicola Leonard",149,0.679
"53","Greg Hildebrandt",148,0.694
"54","Vincent Proce",148,0.66
"55","Robert Bliss",145,0.703
"56","Richard Thomas",140,0.685
"57","Rebecca Guay",135,0.677
"58","David Palumbo",133,0.682
"59","Vance Kovacs",133,0.673
"60","Martina Pilcerova",122,0.711
"61","John Zeleznik",114,0.688
"62","Carl Critchlow",111,0.684
"63","Andrew Mar",104,0.682
"64","Gabor Szikszai",102,0.697
"65","Jeff Laubenstein",100,0.717
"66","Scott M. Fischer",100,0.664
"67","Mike Dringenberg",96,0.714
"68","Tim Hildebrandt",94,0.679
"69","Margaret Organ-Kean",90,0.677
"70","Lorenzo Mastroianni",87,0.68
"71","Douglas Shuler",87,0.667
"72","Chris Rallis",87,0.654
"73","David Rapoza",87,0.643
"74","Sidharth Chaturvedi",87,0.659
"75","Greg Simanson",84,0.706
"76","Livia Prima",83,0.711
"77","Jana Schirmer & Johannes Voss",82,0.688
"78","Raoul Vitale",80,0.665
"79","Dave DeVries",79,0.648
"80","Joseph Meehan",79,0.643
"81","Erica Yang",79,0.689
"82","Jesper Ejsing",77,0.682
"83","Svetlin Velinov",76,0.652
"84","Filip Burburan",76,0.625
"85","Christopher Moeller",76,0.648
"86","Anthony S. Waters",75,0.67
"87","Franz Vohwinkel",75,0.681
"88","Cliff Nielsen",74,0.692
"89","Mike Bierek",71,0.681
"90","Jason Chan",69,0.702
"91","Marcela Bolívar",66,0.649
"92","Chris Rahn",62,0.656
"93","Zack Stella",61,0.672
"94","Marcela Medeiros",60,0.657
"95","Val Mayerik",59,0.688
"96","Howard Lyon",56,0.688
"97","Andreas Zafiratos",56,0.674
"98","Iain McCaig",56,0.636
"99","Sam Burley",54,0.652
"100","Greg Staples",52,0.685
"101","Min Yum",51,0.708
"102","Dany Orizio",51,0.63
"103","Yeong-Hao Han",50,0.698
"104","Randy Gallegos",50,0.705
"105","DiTerlizzi",49,0.703
"106","Stephan Martiniere",48,0.723
"107","Jerry Tiritilli",48,0.679
"108","James Paick",47,0.656
"109","Tom Wänerstrand",46,0.7
"110","D. Alexander Gregory",45,0.667
"111","Kari Christensen",42,0.668
"112","Chris Ostrowski",42,0.667
"113","Lucas Staniec",41,0.639
