"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Delver - Mono White Dungeon - Elves - 8-cast,Bant control - Esper Stoneblade,Bant control - Mono White Dungeon - Elves - Izzet Delver,Izzet Delver - Mono White Dungeon - Elves - Bant control,Izzet Delver - Mono White Dungeon - Elves - Bant control
"Tiers 1.5",WUBR Reanimator - Temur Delver - Selesnya Depths - Oops ! All Spells - Doomsday - Boros Dungeon - 4c Control,Lands - Boros Dungeon - Yorion Zenith - 4c Control - Mono Red Painter - Mono Red Prison - Selesnya Depths - Elves - Mono White Dungeon,Boros Dungeon - Selesnya Depths - 8-cast - Esper Stoneblade - 4c Control - Mono Red Painter - Doomsday - Oops ! All Spells - Temur Delver,8-cast - Selesnya Depths - Boros Dungeon - Esper Stoneblade - 4c Control - Mono Red Painter - Temur Delver - WUBR Reanimator - Oops ! All Spells - Doomsday,8-cast - Selesnya Depths - Boros Dungeon - Esper Stoneblade - 4c Control - Mono Red Painter - Temur Delver - WUBR Reanimator - Oops ! All Spells - Doomsday
"Tiers 2",Death & Taxes - Mono Red Painter - Sneak & Show - Mardu Reanimator - Mono Red Prison - Maverick - Cephalid breakfast - Yorion Zenith - Esper Stoneblade - Bant control,Doomsday - Mardu Reanimator - Oops ! All Spells - 8-cast - Mono White Hammer - Izzet Delver - Maverick - The Epic Storm - Storm - Death & Taxes - Temur Delver - WUBR Reanimator,Mono Red Prison - WUBR Reanimator - Lands - Yorion Zenith - Mardu Reanimator - Death & Taxes - Maverick,Mono Red Prison - Lands - Yorion Zenith - Death & Taxes - Mardu Reanimator - Maverick,Mono Red Prison - Lands - Yorion Zenith - Death & Taxes - Mardu Reanimator - Maverick
"Tiers 2.5",Lands - Mono White Hammer - The Epic Storm - Storm,Sneak & Show - Cephalid breakfast,Mono White Hammer - Sneak & Show - The Epic Storm - Storm - Cephalid breakfast,Mono White Hammer - Sneak & Show - The Epic Storm - Storm - Cephalid breakfast,Mono White Hammer - Sneak & Show - The Epic Storm - Storm - Cephalid breakfast
