"","CardNames","DeckCount","WinrateAverage"
"1","Great Furnace",80,61.5
"2","Island",78,64.4
"3","Lightning Bolt",71,61.7
"4","Counterspell",71,64.2
"5","Galvanic Blast",69,60.8
"6","Ephemerate",64,62.1
"7","Plains",63,59.8
"8","Spell Pierce",59,64.5
"9","Gurmag Angler",56,63.2
"10","Deadly Dispute",55,59.6
"11","Swamp",54,59.8
"12","Suffocating Fumes",53,61.8
"13","Mountain",52,59.5
"14","Brainstorm",49,65.9
"15","Chromatic Star",48,61.3
"16","Preordain",47,64.3
"17","Dawnbringer Cleric",46,59.5
"18","Deep Analysis",44,65.4
"19","Ichor Wellspring",43,60.1
"20","Experimental Synthesizer",43,61.3
"21","Monastery Swiftspear",42,62
"22","Voldaren Epicure",42,62.2
"23","Makeshift Munitions",41,61.1
"24","Vault of Whispers",41,60.4
"25","Drossforge Bridge",41,60.2
"26","Chain Lightning",40,62.6
"27","Kuldotha Rebirth",40,62.5
"28","Bojuka Bog",39,62.2
"29","Reckless Impulse",39,62.5
"30","Thraben Inspector",37,58.3
"31","Chainer's Edict",37,60.6
"32","Reckoner's Bargain",35,61
"33","Cast Down",35,59.8
"34","Fireblast",35,63
"35","Snuff Out",34,65.7
"36","Ice Tunnel",34,65.7
"37","Mental Note",33,65.7
"38","Thought Scour",33,65.7
"39","Unexpected Fangs",33,65.7
"40","Tolarian Terror",33,65.7
"41","Contaminated Aquifer",33,65.7
"42","Silverbluff Bridge",33,60.9
"43","Blood Fountain",33,60.9
"44","Kenku Artificer",33,60.9
"45","Journey to Nowhere",32,59.9
"46","Forest",32,61.1
"47","Krark-Clan Shaman",32,61.2
"48","Myr Enforcer",32,61.2
"49","Thoughtcast",32,61.2
"50","Seat of the Synod",32,61.2
