"","CardNames","DeckCount","WinrateAverage"
"1","Sage's Row Denizen",1,88.9
"2","Golem Foundry",1,77.8
"3","Bloodrite Invoker",1,75
"4","Spore Frog",1,75
"5","Repository Skaab",1,75
"6","Gut Shot",1,75
"7","Scattershot",2,73.3
"8","Fathom Seer",4,71.4
"9","Rhystic Circle",2,71.4
"10","Spire Golem",1,71.4
"11","Dinrova Horror",4,70.4
"12","Moonblade Shinobi",7,70.2
"13","Thermo-Alchemist",1,70
"14","Obsidian Acolyte",7,69.2
"15","Stonehorn Dignitary",2,69.2
"16","Serene Heart",2,68.8
"17","Breath Weapon",14,68.4
"18","Curfew",12,68.3
"19","Nausea",9,68.3
"20","Swirling Sandstorm",3,68.2
"21","Snow-Covered Mountain",3,68.2
"22","Ancient Grudge",16,68.1
"23","Moment's Peace",12,67.9
"24","Vision Charm",4,67.9
"25","Snuff Out",4,67.9
"26","Darkness",4,67.9
"27","Gnaw to the Bone",4,67.9
"28","Mountain",4,67.9
"29","Forest",4,67.9
"30","Cast Down",14,67.7
"31","Nylea's Disciple",10,67.6
"32","Shattering Blow",17,67.5
"33","Healer of the Glade",8,67.3
"34","Pulse of Murasa",10,66.7
"35","Kenku Artificer",6,66.7
"36","Guardian Naga",5,66.7
"37","Reaping the Graves",3,66.7
"38","Safe Passage",1,66.7
"39","Custodi Squire",1,66.7
"40","Last Breath",1,66.7
"41","Leave No Trace",1,66.7
"42","Armadillo Cloak",1,66.7
"43","Inside Out",1,66.7
"44","Bojuka Bog",1,66.7
"45","Azure Fleet Admiral",1,66.7
"46","Mukotai Ambusher",1,66.7
"47","Ardent Elementalist",1,66.7
"48","Fangren Marauder",13,66
"49","Crimson Acolyte",23,65.8
"50","Steel Sabotage",30,65.7
