"","CardNames","DeckCount","WinrateAverage"
"1","Gorilla Shaman",124,62.1
"2","Relic of Progenitus",98,59.8
"3","Blue Elemental Blast",86,63.7
"4","Pyroblast",82,62.2
"5","Chainer's Edict",80,62.7
"6","Hydroblast",77,63.5
"7","Dust to Dust",53,60.8
"8","Nihil Spellbomb",50,65.6
"9","Dispel",46,63.3
"10","Annul",41,62.4
"11","End the Festivities",39,62
"12","Dawnbringer Cleric",38,58
"13","Red Elemental Blast",36,64.9
"14","Weather the Storm",31,64
"15","Steel Sabotage",30,65.7
"16","Suffocating Fumes",30,61.3
"17","Krark-Clan Shaman",29,61.1
"18","Rotten Reunion",28,65.6
"19","Negate",28,62.4
"20","Smash to Dust",25,60.7
"21","Unexpected Fangs",24,64.4
"22","Crimson Acolyte",23,65.8
"23","Revoke Existence",22,62.7
"24","Destroy Evil",21,60.7
"25","Thorn of the Black Rose",20,63.8
"26","Lone Missionary",19,56.9
"27","Flaring Pain",19,61.7
"28","Shrivel",19,62
"29","Raze",18,63.6
"30","Shattering Blow",17,67.5
"31","Ancient Grudge",16,68.1
"32","Electrickery",16,57.8
"33","Standard Bearer",15,62.7
"34","Metallic Rebuke",15,61.6
"35","Prismatic Strands",15,59.6
"36","Duress",15,60.8
"37","Cast Down",14,67.7
"38","Breath Weapon",14,68.4
"39","Arms of Hadar",14,57.6
"40","Smash to Smithereens",14,58.3
"41","Fangren Marauder",13,66
"42","Curfew",12,68.3
"43","Moment's Peace",12,67.9
"44","Fiery Cannonade",11,62.7
"45","Nylea's Disciple",10,67.6
"46","Pulse of Murasa",10,66.7
"47","Deglamer",10,59.4
"48","Spell Pierce",10,65.3
"49","Nausea",9,68.3
"50","Molten Rain",9,62.1
