"","Artist","NoCopies","Winrate"
"1","Mark Poole",998,0.641
"2","Christopher Rush",695,0.631
"3","Douglas Shuler",566,0.606
"4","Kaja Foglio",499,0.625
"5","Rob Alexander",419,0.609
"6","Richard Thomas",404,0.641
"7","Anson Maddocks",379,0.667
"8","Marc Simonetti",349,0.608
"9","Anthony S. Waters",318,0.623
"10","Bastien L. Deharme",310,0.624
"11","Irina Nordsol",304,0.597
"12","Steven Belledin",300,0.608
"13","Vance Kovacs",289,0.647
"14","Mathias Kollros",285,0.611
"15","Jesper Myrfors",272,0.597
"16","Matt Stewart",254,0.623
"17","Jean-Sébastien Rossbach",251,0.6
"18","John Avon",241,0.599
"19","Svetlin Velinov",238,0.634
"20","Franz Vohwinkel",229,0.651
"21","Ben Thompson",208,0.622
"22","Steve Argyle",185,0.621
"23","Dan Scott",180,0.611
"24","Yeong-Hao Han",175,0.615
"25","Greg Staples",175,0.59
"26","Rebecca Guay",170,0.648
"27","Martina Fackova",169,0.623
"28","Mike Raabe",169,0.629
"29","Andreas Rocha",167,0.612
"30","Lie Setiawan",165,0.588
"31","Pat Morrissey",165,0.611
"32","YW Tang",162,0.631
"33","Goran Josic",160,0.625
"34","Raoul Vitale",158,0.612
"35","Sandra Everingham",157,0.629
"36","Alex Horley-Orlandelli",157,0.616
"37","Mark Tedin",155,0.649
"38","Mike Ploog",148,0.657
"39","Anastasia Ovchinnikova",148,0.623
"40","Vincent Christiaens",143,0.652
"41","Dan Frazier",136,0.598
"42","Johannes Voss",135,0.657
"43","Ron Spears",133,0.626
"44","Bradley Williams",132,0.657
"45","David Rapoza",132,0.657
"46","Robin Olausson",132,0.657
"47","Daren Bader",129,0.647
"48","Justine Cruz",128,0.61
"49","Zezhou Chen",127,0.619
"50","Magali Villeneuve",125,0.647
"51","Joseph Meehan",121,0.627
"52","Efflam Mercier",121,0.628
"53","Warren Mahy",120,0.594
"54","Daarken",120,0.65
"55","Thomas M. Baxa",118,0.612
"56","Ilse Gort",117,0.574
"57","Jesper Ejsing",116,0.651
"58","Chris Rallis",116,0.624
"59","Jonas De Ro",114,0.636
"60","Dave Kendall",113,0.612
"61","Greg Hildebrandt",111,0.62
"62","John Severin Brassell",110,0.579
"63","Howard Lyon",105,0.635
"64","Eric Fortune",104,0.659
"65","Evyn Fong",103,0.61
"66","Randy Gallegos",103,0.618
"67","Colin Boyer",100,0.626
"68","Julian Kok Joon Wen",92,0.601
"69","Eytan Zana",90,0.596
"70","Kamila Szutenberg",88,0.669
"71","Eric Peterson",88,0.618
"72","Terese Nielsen",85,0.603
"73","Eric Deschamps",84,0.607
"74","Tia Masic",83,0.624
"75","Bartlomiej Gawel",81,0.633
"76","Scott Murphy",77,0.629
"77","Ron Spencer",76,0.644
"78","Caroline Gariba",75,0.648
"79","Slawomir Maniak",75,0.659
"80","Aaron Miller",73,0.622
"81","Tom Wänerstrand",72,0.632
"82","Muhammad Firdaus",68,0.596
"83","rk post",68,0.59
"84","Allen Williams",67,0.611
"85","Maria Poliakova",66,0.675
"86","Emmanuel Shiu",66,0.609
"87","Christopher Moeller",65,0.619
"88","Trevor Claxton",65,0.646
"89","Pete Venters",65,0.603
"90","Raymond Swanland",64,0.656
