"","CardNames","DeckCount","Winrate95Min"
"1","Brainstorm",49,60.6
"2","Island",78,60.2
"3","Counterspell",71,59.8
"4","Deep Analysis",44,59.7
"5","Spell Pierce",59,59.6
"6","Snuff Out",34,59.2
"7","Ice Tunnel",34,59.2
"8","Mental Note",33,59.1
"9","Thought Scour",33,59.1
"10","Unexpected Fangs",33,59.1
"11","Tolarian Terror",33,59.1
"12","Contaminated Aquifer",33,59.1
"13","Mnemonic Wall",22,59
"14","Sea Gate",22,58.9
"15","Ghostly Flicker",25,58.9
"16","Preordain",47,58.8
"17","Crystal Grotto",16,58.7
"18","Prohibit",26,58.7
"19","Mystical Teachings",23,58.6
"20","Mulldrifter",26,58.5
"21","Snow-Covered Island",28,58.4
"22","Urza's Power Plant",17,58.3
"23","Urza's Mine",17,58.3
"24","Expedition Map",17,58.3
"25","Urza's Tower",17,58.3
"26","Crop Rotation",17,58.3
"27","Energy Refractor",17,58.3
"28","Fallaji Archaeologist",25,58.1
"29","Gurmag Angler",56,58.1
"30","Pulse of Murasa",22,58
"31","Weather the Storm",23,57.9
"32","Reaping the Graves",14,57.8
"33","Ephemerate",64,57.4
"34","Goblin Bushwhacker",25,57.3
"35","Great Furnace",80,57.2
"36","Network Terminal",14,57.1
"37","Impulse",16,57.1
"38","Remote Isle",16,57.1
"39","Unwind",16,57.1
"40","Lightning Bolt",71,57.1
"41","Dispel",19,57
"42","Moment's Peace",19,56.9
"43","Ash Barrens",28,56.7
"44","Tinder Wall",8,56.6
"45","Suffocating Fumes",53,56.6
"46","Fireblast",35,56.5
"47","Chain Lightning",40,56.5
"48","Lava Dart",25,56.4
"49","Kuldotha Rebirth",40,56.4
"50","Compulsive Research",12,56.3
