"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Kuldotha Prowess - Terror - Affinity Control,Izzet Faeries - Walls Combo,Terror - Flicker Tron,Terror - Kuldotha Prowess,Terror - Kuldotha Prowess
"Tiers 1.5",Mono Blue Faeries - Orzhov Ephemerate - Flicker Tron,Flicker Tron - Familiars - Terror,Kuldotha Prowess - Walls Combo - Affinity Control - Familiars,Flicker Tron - Walls Combo - Affinity Control - Familiars,Flicker Tron - Walls Combo - Affinity Control - Familiars
"Tiers 2",Gates - Cascade - Walls Combo - Familiars,Kuldotha Prowess - Caw Gate - Affinity Control - Mono Blue Faeries,Mono Blue Faeries - Izzet Faeries - Orzhov Ephemerate,Izzet Faeries - Mono Blue Faeries - Orzhov Ephemerate,Izzet Faeries - Mono Blue Faeries - Orzhov Ephemerate
"Tiers 2.5",Caw Gate - Izzet Faeries,Orzhov Ephemerate - Gates - Cascade,Caw Gate - Gates - Cascade,Caw Gate - Gates - Cascade,Caw Gate - Gates - Cascade
