"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Rakdos Anvil - Azorius Control - Phoenix - Azorius Ensoul,Bant Lotus Field - Boros Heroic,Boros Heroic - Bant Lotus Field - Rakdos Anvil,Rakdos Anvil - Phoenix - Boros Heroic - Azorius Ensoul,Rakdos Anvil - Phoenix - Boros Heroic - Azorius Ensoul
"Tiers 1.5",Conflict(Jund Anvil,Jund Sacrifice) - Orzhov Auras - Rakdos Midrange - Boros Heroic - Simic Lotus Field - Niv To Light - Naya Winota - Ascendancy,Dimir Control - Orzhov Vampires - Simic Lotus Field - Orzhov Auras - Devotion Walkers - Phoenix - Rakdos Anvil,Phoenix - Simic Lotus Field - Orzhov Auras - Azorius Ensoul - Conflict(Jund Anvil,Jund Sacrifice) - Azorius Control - Niv To Light - Devotion Walkers - Orzhov Vampires - Ascendancy,Azorius Control - Conflict(Jund Anvil,Jund Sacrifice) - Orzhov Auras - Simic Lotus Field - Rakdos Midrange - Niv To Light - Bant Lotus Field - Ascendancy - Devotion Walkers,Azorius Control - Conflict(Jund Anvil,Jund Sacrifice) - Orzhov Auras - Simic Lotus Field - Rakdos Midrange - Niv To Light - Bant Lotus Field - Ascendancy - Devotion Walkers
"Tiers 2",Devotion Walkers - Mono Black Aggro - Esper Control - Orzhov Vampires - Unknown,Niv To Light - Azorius Ensoul - Conflict(Jund Anvil,Jund Sacrifice) - Ascendancy - Unknown - Mono Black Aggro - Azorius Control - Rakdos Midrange - Esper Control - WURG Fires Of Invention,Rakdos Midrange - Mono Black Aggro - Dimir Control - Naya Winota - Unknown - Esper Control,Naya Winota - Orzhov Vampires - Mono Black Aggro - Dimir Control - Esper Control - Unknown,Naya Winota - Orzhov Vampires - Mono Black Aggro - Dimir Control - Esper Control - Unknown
"Tiers 2.5",Glitters Stompy - Dimir Control - Bant Lotus Field - WURG Fires Of Invention - Selesnya Humans,Naya Winota - Selesnya Humans - Glitters Stompy,WURG Fires Of Invention - Selesnya Humans - Glitters Stompy,WURG Fires Of Invention - Glitters Stompy - Selesnya Humans,WURG Fires Of Invention - Glitters Stompy - Selesnya Humans
