"","CardNames","DeckCount","WinrateAverage"
"1","Hapatra, Vizier of Poisons",1,100
"2","Sword of War and Peace",1,100
"3","Threads of Disloyalty",2,87.5
"4","Deputy of Detention",1,87.5
"5","Lightning Axe",3,85.7
"6","Reclamation Sage",2,83.3
"7","Firespout",5,82.8
"8","Sword of Fire and Ice",3,81.8
"9","Weather the Storm",6,80.6
"10","Portable Hole",6,80
"11","Blightning",2,80
"12","Tolaria West",1,80
"13","Monastery Mentor",1,80
"14","Disenchant",1,80
"15","Dryad of the Ilysian Grove",1,80
"16","Fiery Temper",1,80
"17","Chandra, Awakened Inferno",1,80
"18","The Reality Chip",1,80
"19","Lion Sash",1,80
"20","Arasta of the Endless Web",1,80
"21","Cindervines",1,80
"22","Manriki-Gusari",1,80
"23","Obstinate Baloth",5,79.5
"24","Back to Nature",3,79.2
"25","Radiant Fountain",6,78
"26","Yasharn, Implacable Earth",1,77.8
"27","Crucible of Worlds",1,77.8
"28","Boseiju, Who Shelters All",1,77.8
"29","Desert",1,77.8
"30","Otawara, Soaring City",1,77.8
"31","Nephalia Academy",1,77.8
"32","Nettlecyst",5,77.4
"33","Tireless Tracker",15,77.2
"34","Bojuka Bog",6,76.7
"35","Bone Shards",3,76.5
"36","Conflagrate",2,76.5
"37","Grief",2,76.5
"38","Isolate",2,76.5
"39","Unmoored Ego",7,76.2
"40","Shark Typhoon",3,76.2
"41","Thragtusk",2,76.2
"42","Gemstone Caverns",5,76
"43","Dismember",26,75.1
"44","Boseiju, Who Endures",58,75
"45","Kaya's Guile",3,75
"46","Kozilek's Return",2,75
"47","Iona, Shield of Emeria",2,75
"48","Crafty Cutpurse",1,75
"49","Ragavan, Nimble Pilferer",1,75
"50","Aether Spellbomb",1,75
