"","CardNames","DeckCount","Winrate95Min"
"1","Colossal Skyturtle",17,71.3
"2","Misty Rainforest",224,70.8
"3","Steam Vents",248,70.5
"4","Polluted Delta",115,70.3
"5","Forest",135,70.3
"6","Otawara, Soaring City",169,70.3
"7","Spell Pierce",114,70.2
"8","Mishra's Bauble",137,70.2
"9","Scalding Tarn",218,70.2
"10","Counterspell",112,70.1
"11","Expressive Iteration",146,70.1
"12","Boseiju, Who Endures",167,70.1
"13","Spirebluff Canal",106,69.9
"14","Flooded Strand",157,69.9
"15","Ragavan, Nimble Pilferer",136,69.6
"16","Unholy Heat",147,69.6
"17","Breeding Pool",117,69.5
"18","Archmage's Charm",89,69.3
"19","Snow-Covered Island",112,69.3
"20","Lightning Bolt",205,69.3
"21","Wooded Foothills",146,69.2
"22","Dryad of the Ilysian Grove",29,69
"23","Murktide Regent",75,69
"24","Consider",75,69
"25","Fiery Islet",115,69
"26","Dress Down",65,68.9
"27","Dragon's Rage Channeler",70,68.9
"28","Endurance",101,68.8
"29","Island",133,68.8
"30","Explore",26,68.7
"31","Valakut, the Molten Pinnacle",30,68.7
"32","Stoneforge Mystic",47,68.7
"33","Esper Sentinel",57,68.6
"34","Ledger Shredder",101,68.6
"35","Arid Mesa",93,68.5
"36","Hallowed Fountain",125,68.5
"37","Stomping Ground",118,68.5
"38","Puresteel Paladin",45,68.4
"39","Colossus Hammer",45,68.4
"40","Sigarda's Aid",45,68.4
"41","Shardless Agent",56,68.4
"42","Urza's Saga",104,68.4
"43","Force of Negation",53,68.3
"44","Swamp",77,68.3
"45","Wrenn and Six",84,68.3
"46","Ketria Triome",84,68.3
"47","Windswept Heath",101,68.3
"48","Mountain",116,68.3
"49","Silent Clearing",33,68.2
"50","Violent Outburst",54,68.2
