"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",248,72.7
"2","Misty Rainforest",224,73.1
"3","Scalding Tarn",218,72.6
"4","Lightning Bolt",205,71.8
"5","Otawara, Soaring City",169,73
"6","Boseiju, Who Endures",167,72.7
"7","Flooded Strand",157,72.7
"8","Unholy Heat",147,72.6
"9","Expressive Iteration",146,73
"10","Wooded Foothills",146,72.1
"11","Mishra's Bauble",137,73.2
"12","Ragavan, Nimble Pilferer",136,72.7
"13","Forest",135,73.3
"14","Island",133,71.9
"15","Hallowed Fountain",125,71.7
"16","Stomping Ground",118,71.7
"17","Breeding Pool",117,72.7
"18","Mountain",116,71.7
"19","Polluted Delta",115,73.6
"20","Fiery Islet",115,72.3
"21","Spell Pierce",114,73.5
"22","Snow-Covered Island",112,72.6
"23","Counterspell",112,73.4
"24","Spirebluff Canal",106,73.3
"25","Sacred Foundry",106,71.2
"26","Urza's Saga",104,71.9
"27","Ledger Shredder",101,72.2
"28","Windswept Heath",101,71.9
"29","Endurance",101,72.2
"30","Arid Mesa",93,72.3
"31","Archmage's Charm",89,73.1
"32","Bloodstained Mire",88,71.2
"33","Fury",88,71.5
"34","Teferi, Time Raveler",86,71.7
"35","Wrenn and Six",84,72.3
"36","Ketria Triome",84,72.2
"37","Shadowspear",79,71.5
"38","Prismatic Ending",78,71.7
"39","Swamp",77,72.4
"40","Plains",76,72.4
"41","Murktide Regent",75,73.2
"42","Consider",75,73.2
"43","Springleaf Drum",73,71.7
"44","Dragon's Rage Channeler",70,73.2
"45","Solitude",69,71.6
"46","Temple Garden",66,70.4
"47","Raugrin Triome",65,71.9
"48","Dress Down",65,73.3
"49","Omnath, Locus of Creation",64,71.6
"50","Snow-Covered Forest",64,70.6
