"","CardNames","DeckCount","Winrate95Min"
"1","Force of Vigor",144,71
"2","Mystical Dispute",187,70.7
"3","Boseiju, Who Endures",58,70.5
"4","Flusterstorm",144,70.3
"5","Dress Down",125,70
"6","Endurance",146,69.9
"7","Relic of Progenitus",86,69.7
"8","Engineered Explosives",159,69.7
"9","Jace, the Mind Sculptor",66,69.4
"10","Unlicensed Hearse",121,69.3
"11","Blood Moon",85,69.1
"12","Subtlety",119,69.1
"13","Magus of the Moon",99,68.8
"14","Chalice of the Void",101,68.6
"15","Dismember",26,68.3
"16","Soul-Guide Lantern",46,68.2
"17","Path to Exile",56,68.1
"18","Tireless Tracker",15,67.8
"19","Thoughtseize",29,67.8
"20","Lavinia, Azorius Renegade",46,67.8
"21","March of Otherworldly Light",43,67.7
"22","Hushbringer",36,67.6
"23","Pithing Needle",93,67.6
"24","Outland Liberator",22,67.4
"25","Veil of Summer",89,67.4
"26","Tormod's Crypt",71,67.3
"27","Sanctifier en-Vec",52,67.1
"28","Yorion, Sky Nomad",57,67
"29","Supreme Verdict",27,66.7
"30","Leyline of the Void",37,66.3
"31","Emrakul, the Promised End",42,65.7
"32","Fury",63,65.7
"33","Scavenging Ooze",18,65.5
"34","Crime // Punishment",23,65.5
"35","Spell Pierce",68,65.5
"36","Teferi, Time Raveler",27,65.2
"37","Tourach, Dread Cantor",45,65.2
"38","Foundation Breaker",37,65.1
"39","Meddling Mage",41,65
"40","Necromentia",23,64.8
"41","Alpine Moon",50,64.7
"42","Living End",13,64.5
"43","Jegantha, the Wellspring",40,64.5
"44","Kolaghan's Command",28,64.3
"45","Firespout",5,64.2
"46","Roiling Vortex",31,64.2
"47","Mana Leak",15,64.1
"48","Rest in Peace",22,64.1
"49","Weather the Storm",6,64
"50","Kozilek, Butcher of Truth",16,63.7
