"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",187,73.3
"2","Engineered Explosives",159,72.5
"3","Endurance",146,72.8
"4","Force of Vigor",144,73.8
"5","Flusterstorm",144,73.2
"6","Dress Down",125,73.2
"7","Unlicensed Hearse",121,72.5
"8","Subtlety",119,72.3
"9","Chalice of the Void",101,72.2
"10","Magus of the Moon",99,72.3
"11","Pithing Needle",93,71.5
"12","Veil of Summer",89,71.3
"13","Relic of Progenitus",86,73.6
"14","Blood Moon",85,72.9
"15","Tormod's Crypt",71,71.5
"16","Spell Pierce",68,70
"17","Jace, the Mind Sculptor",66,73.8
"18","Fury",63,70.4
"19","Boseiju, Who Endures",58,75
"20","Yorion, Sky Nomad",57,71.8
"21","Path to Exile",56,72.9
"22","Sanctifier en-Vec",52,72.2
"23","Alpine Moon",50,70.1
"24","Soul-Guide Lantern",46,73.7
"25","Lavinia, Azorius Renegade",46,73.2
"26","Tourach, Dread Cantor",45,70.8
"27","March of Otherworldly Light",43,73.3
"28","Emrakul, the Promised End",42,71.2
"29","Meddling Mage",41,70.8
"30","Jegantha, the Wellspring",40,70.6
"31","Foundation Breaker",37,71.1
"32","Leyline of the Void",37,72.2
"33","Hushbringer",36,73.8
"34","Roiling Vortex",31,70.9
"35","Ensnaring Bridge",30,70.2
"36","Deflecting Palm",29,70.2
"37","Smash to Smithereens",29,70.2
"38","Thoughtseize",29,74.3
"39","Leyline of Sanctity",29,70.1
"40","Kolaghan's Command",28,71.4
"41","Liquimetal Coating",28,70
"42","Supreme Verdict",27,74
"43","Teferi, Time Raveler",27,72.6
"44","Dismember",26,75.1
"45","Dovin's Veto",26,68.9
"46","Sundering Titan",25,70.9
"47","Walking Ballista",25,70
"48","Crime // Punishment",23,72.7
"49","Necromentia",23,72.3
"50","Rest in Peace",22,72.1
