"","CardNames","DeckCount","WinrateAverage"
"1","Sundering Titan",1,100
"2","Conflagrate",2,88.9
"3","Adeline, Resplendent Cathar",1,87.5
"4","Champion of the Parish",1,87.5
"5","Kitesail Freebooter",1,87.5
"6","Meddling Mage",1,87.5
"7","Noble Hierarch",1,87.5
"8","Reflector Mage",1,87.5
"9","Thalia, Guardian of Thraben",1,87.5
"10","Thalia's Lieutenant",1,87.5
"11","Ancient Ziggurat",1,87.5
"12","Essence Warden",3,84.2
"13","Night's Whisper",2,80
"14","Feign Death",2,80
"15","Undying Malice",2,80
"16","Mutagenic Growth",2,80
"17","Golgari Rot Farm",1,80
"18","Blazing Rootwalla",1,80
"19","Flameblade Adept",1,80
"20","Flamewake Phoenix",1,80
"21","Hollow One",1,80
"22","Insolent Neonate",1,80
"23","Goblin Lore",1,80
"24","Copperline Gorge",1,80
"25","Arbor Elf",1,80
"26","Kor Outfitter",1,80
"27","Allosaurus Rider",1,80
"28","Chancellor of the Tangle",1,80
"29","Abundant Harvest",1,80
"30","Neoform",1,80
"31","Nourishing Shoal",1,80
"32","Aetherflux Reservoir",1,80
"33","Zuran Orb",1,80
"34","Mantis Rider",1,80
"35","Molten Rain",1,80
"36","Lion Sash",1,80
"37","Thieving Skydiver",1,80
"38","Ancient Grudge",1,80
"39","Liquimetal Coating",1,80
"40","Liquimetal Torque",1,80
"41","Pyromancer Ascension",1,80
"42","Soulherder",1,80
"43","Colossal Skyturtle",17,79.5
"44","Scapeshift",7,79.1
"45","Valki, God of Lies",6,78.8
"46","Bring to Light",6,78.8
"47","City of Brass",3,78.6
"48","Shark Typhoon",2,78.6
"49","Autochthon Wurm",2,78.6
"50","Soul-Scar Mage",3,77.8
