"","CardNames","DeckCount","WinrateAverage"
"1","Sage's Row Denizen",1,88.9
"2","Journey to Nowhere",1,77.8
"3","God-Pharaoh's Faithful",1,77.8
"4","Bloodrite Invoker",1,75
"5","Spore Frog",1,75
"6","Repository Skaab",1,75
"7","Gut Shot",1,75
"8","Inside Out",3,71.4
"9","Rhystic Circle",2,71.4
"10","Spire Golem",1,71.4
"11","Snow-Covered Mountain",4,71
"12","Guardian of the Guildpact",4,70.4
"13","Kenku Artificer",8,69.2
"14","Crimson Fleet Commodore",2,69.2
"15","Natural Obsolescence",5,68.6
"16","Obsidian Acolyte",8,68.3
"17","Swirling Sandstorm",3,68.2
"18","Curfew",13,67.8
"19","Honorable Scout",5,67.6
"20","Fathom Seer",5,67.6
"21","Moonblade Shinobi",6,67.5
"22","Saruli Gatekeepers",7,67.4
"23","Crimson Acolyte",23,67.1
"24","Spell Pierce",7,66.7
"25","Healer of the Glade",7,66.7
"26","Guardian Naga",5,66.7
"27","Bojuka Bog",2,66.7
"28","Reaping the Graves",2,66.7
"29","Ray of Revelation",2,66.7
"30","Leave No Trace",1,66.7
"31","Armadillo Cloak",1,66.7
"32","Azure Fleet Admiral",1,66.7
"33","Mukotai Ambusher",1,66.7
"34","Cleansing Wildfire",1,66.7
"35","Ardent Elementalist",1,66.7
"36","Nihil Spellbomb",52,66.3
"37","Nausea",10,65.7
"38","Nylea's Disciple",9,65.6
"39","Shattering Blow",17,65.5
"40","Steel Sabotage",35,65.4
"41","Fiery Cannonade",12,65.4
"42","Unexpected Fangs",19,64.8
"43","Rotten Reunion",25,64.7
"44","Pulse of Murasa",10,64.7
"45","Diabolic Edict",5,64.7
"46","Moment's Peace",14,64.1
"47","Scattershot Archer",6,64.1
"48","Introduction to Prophecy",4,64
"49","Abrade",4,64
"50","Dispel",46,63.8
