"","CardNames","DeckCount","WinrateAverage"
"1","Loran's Escape",1,77.8
"2","Rift Sower",2,75
"3","Third Path Savant",1,75
"4","Tranquil Cove",3,73.9
"5","Evolving Wilds",7,72.2
"6","Sea Gate Oracle",5,71.4
"7","Goblin Grenade",1,71.4
"8","Tireless Tribe",4,71
"9","Inside Out",4,71
"10","Whiteout",4,71
"11","Circular Logic",4,71
"12","Wedding Invitation",4,71
"13","Elvish Mystic",4,70.4
"14","Avacyn's Pilgrim",3,69.6
"15","Moonblade Shinobi",2,69.2
"16","Mortuary Mire",6,68.9
"17","God-Pharaoh's Faithful",6,68.9
"18","The Modern Age",10,68.8
"19","Recoil",7,68.8
"20","Azorius Guildgate",4,68.8
"21","Behold the Multiverse",4,68.8
"22","Sunscape Familiar",8,68.4
"23","Azorius Chancery",9,68.3
"24","Jaspera Sentinel",6,68.3
"25","Blacksmith's Skill",3,68.2
"26","Maestros Theater",4,68
"27","Orochi Leafcaller",8,67.9
"28","Freed from the Real",8,67.9
"29","Drift of Phantasms",8,67.9
"30","Lead the Stampede",8,67.9
"31","Galvanic Alchemist",8,67.9
"32","Axebane Guardian",8,67.9
"33","Valakut Invoker",8,67.9
"34","Tinder Wall",8,67.9
"35","Overgrown Battlement",8,67.9
"36","Saruli Caretaker",8,67.9
"37","Vivien's Grizzly",8,67.9
"38","Winding Way",8,67.9
"39","Tuktuk Rubblefort",8,67.9
"40","Quirion Ranger",8,67.9
"41","Secret Door",8,67.9
"42","Shield-Wall Sentinel",8,67.9
"43","Crimson Fleet Commodore",4,67.9
"44","Snow-Covered Plains",9,67.7
"45","Volatile Fjord",5,67.6
"46","Fire // Ice",6,67.5
"47","Relic of Progenitus",6,67.5
"48","Open the Gates",6,67.5
"49","Prismatic Strands",18,67.4
"50","Archaeomancer",9,66.7
