"","Artist","NoCopies","Winrate"
"1","Mark Poole",1033,0.63
"2","Christopher Rush",653,0.628
"3","Douglas Shuler",629,0.597
"4","Kaja Foglio",540,0.624
"5","Rob Alexander",449,0.623
"6","Richard Thomas",404,0.628
"7","Anson Maddocks",399,0.639
"8","Marc Simonetti",383,0.626
"9","Steven Belledin",339,0.622
"10","Mathias Kollros",330,0.617
"11","Anthony S. Waters",322,0.628
"12","Irina Nordsol",306,0.61
"13","Jean-Sébastien Rossbach",286,0.613
"14","Vance Kovacs",281,0.644
"15","Bastien L. Deharme",279,0.607
"16","Matt Stewart",250,0.61
"17","Jesper Myrfors",246,0.599
"18","John Avon",233,0.613
"19","Ben Thompson",212,0.621
"20","Steve Argyle",210,0.614
"21","Franz Vohwinkel",210,0.647
"22","Dan Scott",207,0.624
"23","Greg Staples",202,0.603
"24","Svetlin Velinov",200,0.638
"25","Rebecca Guay",200,0.625
"26","Yeong-Hao Han",191,0.615
"27","Mike Raabe",190,0.637
"28","Martina Fackova",184,0.617
"29","Goran Josic",180,0.622
"30","Alex Horley-Orlandelli",179,0.623
"31","Pat Morrissey",174,0.641
"32","Raoul Vitale",170,0.629
"33","YW Tang",156,0.643
"34","Sandra Everingham",151,0.615
"35","Lie Setiawan",150,0.585
"36","Andreas Rocha",148,0.649
"37","Justine Cruz",143,0.629
"38","Mark Tedin",140,0.617
"39","Joseph Meehan",138,0.638
"40","Mike Ploog",137,0.65
"41","Efflam Mercier",135,0.626
"42","Dave Kendall",135,0.594
"43","Vincent Christiaens",134,0.646
"44","Daren Bader",129,0.643
"45","Thomas M. Baxa",129,0.623
"46","Colin Boyer",128,0.634
"47","Johannes Voss",127,0.65
"48","Anastasia Ovchinnikova",127,0.622
"49","Greg Hildebrandt",126,0.63
"50","Bradley Williams",124,0.649
"51","David Rapoza",124,0.649
"52","Robin Olausson",124,0.649
"53","Chris Rallis",124,0.619
"54","Dan Frazier",122,0.587
"55","Ron Spears",122,0.592
"56","Zezhou Chen",117,0.639
"57","Evyn Fong",115,0.626
"58","Jesper Ejsing",111,0.646
"59","Tia Masic",111,0.633
"60","Ilse Gort",109,0.548
"61","Warren Mahy",107,0.627
"62","Magali Villeneuve",107,0.612
"63","Daarken",107,0.644
"64","Randy Gallegos",104,0.633
"65","John Severin Brassell",103,0.56
"66","Terese Nielsen",102,0.623
"67","Eric Deschamps",102,0.62
"68","Jonas De Ro",97,0.64
"69","Bartlomiej Gawel",97,0.632
"70","Scott Murphy",96,0.634
"71","Howard Lyon",92,0.603
"72","Eytan Zana",88,0.596
"73","Eric Fortune",84,0.619
"74","Eric Peterson",78,0.628
"75","Julian Kok Joon Wen",76,0.636
"76","Caroline Gariba",75,0.652
"77","Darrell Riche",73,0.627
"78","Aaron Miller",69,0.615
"79","Dave Greco",68,0.64
"80","Tom Wänerstrand",67,0.658
"81","rk post",67,0.621
"82","Filip Burburan",66,0.625
"83","Cristi Balanescu",66,0.633
"84","Zoltan Boros & Gabor Szikszai",64,0.667
"85","Kamila Szutenberg",64,0.617
"86","Borja Pindado",64,0.615
"87","Slawomir Maniak",63,0.657
"88","Trevor Claxton",61,0.657
"89","Pete Venters",61,0.593
"90","Muhammad Firdaus",60,0.575
"91","Joseph Weston",60,0.594
"92","Christopher Moeller",57,0.657
"93","Jeremy Jarvis",57,0.628
"94","Ron Spencer",56,0.638
"95","Raymond Swanland",56,0.623
"96","Allen Williams",53,0.617
"97","Vincent Proce",51,0.615
"98","Ken Meyer, Jr.",51,0.62
"99","Emmanuel Shiu",50,0.641
"100","Alayna Danner",50,0.612
"101","Sidharth Chaturvedi",48,0.652
"102","Bryan Talbot",48,0.579
"103","Maria Poliakova",48,0.579
"104","Anna Christenson",48,0.631
"105","Volkan Baǵa",47,0.571
"106","Michael Danza",45,0.621
"107","James Paick",42,0.636
"108","Fred Hooper",40,0.664
"109","Chris Rahn",40,0.664
"110","Joe Slucher",36,0.631
"111","Piotr Dura",35,0.582
"112","Leanna Crossan",35,0.546
"113","Lars Grant-West",34,0.644
"114","David Gaillet",33,0.629
"115","Brian Despain",32,0.684
"116","Efrem Palacios",32,0.661
"117","Adam Paquette",32,0.679
"118","Tom Kyffin",32,0.679
"119","Zoltan Boros",32,0.613
"120","Michael Phillippi",31,0.679
"121","Lawrence Snelly",30,0.63
"122","Dave Allsop",29,0.558
"123","Adam Rex",28,0.624
"124","Anthony Palumbo",25,0.578
"125","Randy Vargas",24,0.65
