"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Kuldotha Prowess - Affinity Control - Terror,Familiars - Walls Combo - Izzet Faeries,Terror,Terror - Kuldotha Prowess - Affinity Control,Terror - Kuldotha Prowess - Affinity Control
"Tiers 1.5",Mono Blue Faeries - Orzhov Ephemerate - Cascade - Gates,Caw Gate - Terror - Affinity Control,Affinity Control - Kuldotha Prowess - Mono Blue Faeries - Familiars - Walls Combo - Gates - Cascade,Mono Blue Faeries - Familiars - Walls Combo - Gates,Mono Blue Faeries - Familiars - Walls Combo - Gates
"Tiers 2",Flicker Tron - Familiars - Walls Combo,Gates - Kuldotha Prowess - Mono Blue Faeries - Cascade,Izzet Faeries - Caw Gate - Orzhov Ephemerate - Flicker Tron,Cascade - Izzet Faeries - Caw Gate - Orzhov Ephemerate - Flicker Tron,Cascade - Izzet Faeries - Caw Gate - Orzhov Ephemerate - Flicker Tron
"Tiers 2.5",Caw Gate - Unknown - Izzet Faeries,Flicker Tron - Orzhov Ephemerate - Unknown,Unknown,Unknown,Unknown
