"","CardNames","DeckCount","WinrateAverage"
"1","Great Furnace",89,62.3
"2","Galvanic Blast",81,62.1
"3","Counterspell",73,64.3
"4","Island",71,62.9
"5","Lightning Bolt",69,60.2
"6","Spell Pierce",62,64.7
"7","Gurmag Angler",59,64.3
"8","Deadly Dispute",57,61.3
"9","Plains",56,60.3
"10","Ephemerate",56,59.9
"11","Chromatic Star",54,62.5
"12","Mountain",54,59.7
"13","Monastery Swiftspear",48,61.5
"14","Swamp",47,58.7
"15","Experimental Synthesizer",47,61.4
"16","Ichor Wellspring",46,62.1
"17","Brainstorm",46,65.9
"18","Voldaren Epicure",46,61.7
"19","Makeshift Munitions",45,62.7
"20","Drossforge Bridge",45,62.1
"21","Suffocating Fumes",45,61
"22","Kuldotha Rebirth",45,62.2
"23","Reckless Impulse",45,61.9
"24","Vault of Whispers",44,62.7
"25","Deep Analysis",42,64.9
"26","Preordain",40,65.2
"27","Chain Lightning",40,62
"28","Dawnbringer Cleric",40,60.1
"29","Blood Fountain",39,62.9
"30","Reckoner's Bargain",39,62.9
"31","Kenku Artificer",39,62.9
"32","Silverbluff Bridge",39,62.9
"33","Krark-Clan Shaman",38,63.2
"34","Myr Enforcer",38,63.2
"35","Thoughtcast",38,63.2
"36","Mistvault Bridge",38,63.2
"37","Seat of the Synod",38,63.2
"38","Fireblast",38,62.1
"39","Frogmite",35,62.9
"40","Snap",35,63.9
"41","Spellstutter Sprite",35,63.6
"42","Chainer's Edict",35,59.9
"43","Implement of Combustion",34,62.6
"44","Thraben Inspector",33,58
"45","Faerie Seer",33,63.4
"46","Ninja of the Deep Hours",33,63.4
"47","Bojuka Bog",33,57.8
"48","Mutagenic Growth",33,61.5
"49","Snow-Covered Island",32,65.6
"50","Snuff Out",32,65
