"","CardNames","DeckCount","Winrate95Min"
"1","Pyroblast",27,68
"2","Expressive Iteration",106,68
"3","Ragavan, Nimble Pilferer",110,68
"4","Murktide Regent",112,68
"5","Flooded Strand",162,67.6
"6","Lightning Bolt",81,67.5
"7","Scalding Tarn",165,67.5
"8","Swords to Plowshares",91,67.4
"9","Volcanic Island",161,67.4
"10","Ponder",186,67.4
"11","Retrofitter Foundry",58,67.2
"12","Dragon's Rage Channeler",84,67.2
"13","Daze",136,67.2
"14","Wasteland",160,67.2
"15","Brainstorm",189,67.2
"16","Unholy Heat",42,67.1
"17","Force of Will",201,67.1
"18","Prismatic Ending",78,66.8
"19","Misty Rainforest",189,66.8
"20","Karakas",124,66.6
"21","Tundra",84,66.4
"22","Polluted Delta",145,66.3
"23","Urza's Saga",99,66
"24","Soul-Guide Lantern",29,65.6
"25","Knight of Autumn",14,65.1
"26","Snow-Covered Plains",30,65.1
"27","Delver of Secrets",59,65.1
"28","Snow-Covered Island",82,65
"29","Force of Negation",64,64.9
"30","Mountain",51,64.7
"31","Mishra's Bauble",64,64.7
"32","Sylvan Library",35,64.6
"33","Island",62,64
"34","Wooded Foothills",77,63.8
"35","Uro, Titan of Nature's Wrath",42,63.5
"36","Savannah",43,63.4
"37","Plains",29,63.3
"38","Endurance",43,63.3
"39","Windswept Heath",58,63.3
"40","Tropical Island",55,62.8
"41","Snapcaster Mage",25,62.7
"42","Snow-Covered Mountain",36,62.7
"43","Yavimaya, Cradle of Growth",39,62.7
"44","Green Sun's Zenith",37,62.7
"45","Jace, the Mind Sculptor",30,62.6
"46","Snow-Covered Forest",45,62.6
"47","Elvish Reclaimer",31,62.4
"48","Dryad Arbor",35,62.4
"49","Lotus Petal",73,62.4
"50","Mother of Runes",13,62.2
