"","CardNames","DeckCount","WinrateAverage"
"1","Pyroblast",168,69.7
"2","Force of Negation",138,70.3
"3","Surgical Extraction",125,69.4
"4","Red Elemental Blast",105,70
"5","Hydroblast",95,70.8
"6","Abrade",81,70.2
"7","Endurance",74,67.6
"8","Torpor Orb",66,71.7
"9","Force of Vigor",63,66.1
"10","Grafdigger's Cage",60,69.2
"11","Karakas",58,69.5
"12","Pithing Needle",56,71.8
"13","Submerge",53,70.8
"14","Meltdown",51,69.3
"15","Null Rod",51,71.8
"16","Ethersworn Canonist",49,68.7
"17","Prismatic Ending",48,70
"18","Flusterstorm",46,68.2
"19","Court of Cunning",45,71.3
"20","Narset, Parter of Veils",45,70.6
"21","Blazing Volley",44,72
"22","Containment Priest",41,71.2
"23","Carpet of Flowers",39,69.8
"24","Alpine Moon",38,73
"25","Leyline of the Void",34,65.6
"26","Engineered Explosives",30,66.2
"27","Meddling Mage",30,72.3
"28","Gut Shot",29,74.2
"29","Collector Ouphe",29,69.2
"30","Choke",26,68.7
"31","Deafening Silence",26,70.1
"32","Mindbreak Trap",25,69.5
"33","Tormod's Crypt",25,66.3
"34","Sphere of Resistance",23,66.4
"35","Dress Down",21,68.6
"36","Wasteland",21,73.6
"37","Magus of the Moon",21,66.7
"38","Ensnaring Bridge",21,67.6
"39","Soul-Guide Lantern",20,69.2
"40","Izzet Staticaster",20,70.3
"41","Yorion, Sky Nomad",20,72.2
"42","Thoughtseize",20,63.8
"43","Wear // Tear",19,69.2
"44","Mycosynth Lattice",19,67.4
"45","Veil of Summer",18,70.1
"46","Dead // Gone",18,66.1
"47","Defense Grid",17,64.9
"48","Pyroclasm",16,68.7
"49","Rest in Peace",16,69.8
"50","Blood Moon",16,68.9
