"","CardNames","DeckCount","WinrateAverage"
"1","Force of Will",201,69.7
"2","Brainstorm",189,69.9
"3","Misty Rainforest",189,69.5
"4","Ponder",186,70
"5","Scalding Tarn",165,70.3
"6","Flooded Strand",162,70.4
"7","Volcanic Island",161,70.2
"8","Wasteland",160,70.1
"9","Polluted Delta",145,69.3
"10","Daze",136,70.3
"11","Karakas",124,69.9
"12","Murktide Regent",112,71.4
"13","Ragavan, Nimble Pilferer",110,71.5
"14","Expressive Iteration",106,71.6
"15","Urza's Saga",99,69.7
"16","Swords to Plowshares",91,71.2
"17","Dragon's Rage Channeler",84,71.3
"18","Tundra",84,70.4
"19","Snow-Covered Island",82,69.2
"20","Lightning Bolt",81,71.6
"21","Prismatic Ending",78,71
"22","Wooded Foothills",77,68.1
"23","Lotus Petal",73,66.8
"24","Mishra's Bauble",64,69.5
"25","Force of Negation",64,69.6
"26","Island",62,68.7
"27","Ancient Tomb",61,66.7
"28","Delver of Secrets",59,70
"29","Retrofitter Foundry",58,71.9
"30","Windswept Heath",58,68.4
"31","Forest",57,66.2
"32","Tropical Island",55,67.8
"33","Mountain",51,70
"34","Taiga",51,66.4
"35","Bojuka Bog",49,67.7
"36","City of Traitors",47,67.3
"37","Snow-Covered Forest",45,68.3
"38","Lion's Eye Diamond",44,66
"39","Crop Rotation",44,66.3
"40","Endurance",43,69.1
"41","Savannah",43,69.3
"42","Uro, Titan of Nature's Wrath",42,69.3
"43","Unholy Heat",42,73
"44","Verdant Catacombs",42,67.4
"45","Underground Sea",39,66.9
"46","Yavimaya, Cradle of Growth",39,69.1
"47","Dark Depths",38,67.1
"48","Thespian's Stage",38,67.1
"49","Dark Ritual",37,68.2
"50","Green Sun's Zenith",37,69.1
