"","PlayerS","NAppearances","TotalMatches","WinrateAverage","Winrate95Min","Winrate95Max","TotalPoints","ArchetypeNames","ArchetypeCounts","URL"
"1","karatedom",6,36,0.722222222222222,0.548138854932161,0.857997552736598,78,"Boros Dungeon; Izzet Delver; Aluren; Oops ! All Spells; Jeskai Control; Doomsday","1; 1; 1; 1; 1; 1","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-12-2512504238#deck_karatedom; https://www.mtgo.com/en/mtgo/decklist/legacy-super-qualifier-2022-12-2912504199#deck_karatedom; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-3112504287#deck_karatedom; https://www.mtgo.com/en/mtgo/decklist/legacy-preliminary-2022-12-1312501287#deck_karatedom; https://www.mtgo.com/en/mtgo/decklist/legacy-preliminary-2022-12-1912502889#deck_karatedom; https://www.mtgo.com/en/mtgo/decklist/legacy-preliminary-2022-12-2712504258#deck_karatedom"
"2","DNSolver",4,32,0.75,0.565950625077757,0.885383994897412,72,"Selesnya Depths","4","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-1712502869#deck_DNSolver; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-12-1812502880#deck_DNSolver; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-2412504227#deck_DNSolver; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-12-2512504238#deck_DNSolver"
"3","snoopy-magic",4,30,0.733333333333333,0.541106348605249,0.877205190127645,66,"Reanimator","4","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-1012501257#deck_snoopy-magic; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-1712502869#deck_snoopy-magic; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-12-2512504238#deck_snoopy-magic; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-3112504287#deck_snoopy-magic"
"4","Julian23",4,30,0.733333333333333,0.541106348605249,0.877205190127645,66,"Mono Red Painter","4","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-1012501257#deck_Julian23; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-12-1112501267#deck_Julian23; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-1712502869#deck_Julian23; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2023-01-0112504298#deck_Julian23"
"5","Dreddybajs",6,32,0.65625,0.468068963719731,0.814280908283434,63,"8-cast; Mono White Dungeon","1; 5","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-1012501257#deck_Dreddybajs; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-2412504227#deck_Dreddybajs; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-12-2512504238#deck_Dreddybajs; https://www.mtgo.com/en/mtgo/decklist/legacy-preliminary-2022-12-1512502853#deck_Dreddybajs; https://www.mtgo.com/en/mtgo/decklist/legacy-preliminary-2022-12-1612502860#deck_Dreddybajs; https://www.mtgo.com/en/mtgo/decklist/legacy-preliminary-2022-12-2312504218#deck_Dreddybajs"
"6","McWinSauce",4,31,0.67741935483871,0.48627017040725,0.833176362577041,63,"Izzet Delver; Yorion Zenith; 4c Control; Mono White Dungeon","1; 1; 1; 1","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-1012501257#deck_McWinSauce; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-12-2512504238#deck_McWinSauce; https://www.mtgo.com/en/mtgo/decklist/legacy-super-qualifier-2022-12-2912504199#deck_McWinSauce; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2023-01-0112504298#deck_McWinSauce"
"7","Didackith",5,34,0.558823529411765,0.378857643957071,0.728149803585133,57,"Selesnya Depths","5","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-12-1112501267#deck_Didackith; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-12-1812502880#deck_Didackith; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-2412504227#deck_Didackith; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-12-2512504238#deck_Didackith; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-3112504287#deck_Didackith"
"8","Delthar",2,22,0.863636363636364,0.650877902742592,0.970944148871253,57,"Mono Red Painter","2","https://www.mtgo.com/en/mtgo/decklist/legacy-super-qualifier-2022-12-2912504199#deck_Delthar; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2023-01-0112504298#deck_Delthar"
"9","SpiRitc",3,23,0.782608695652174,0.562969273763186,0.925396592351196,54,"Selesnya Depths","3","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-1012501257#deck_SpiRitc; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-12-1112501267#deck_SpiRitc; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-1712502869#deck_SpiRitc"
"10","D00mwake",3,24,0.708333333333333,0.489052186142167,0.873847911476309,51,"Boros Dungeon; Mono White Dungeon","2; 1","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-1012501257#deck_D00mwake; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-12-1112501267#deck_D00mwake; https://www.mtgo.com/en/mtgo/decklist/legacy-super-qualifier-2022-12-2912504199#deck_D00mwake"
"11","satu2112",3,25,0.68,0.464999282502628,0.85050457738643,51,"Reanimator","3","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-12-1112501267#deck_satu2112; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-12-2512504238#deck_satu2112; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2023-01-0112504298#deck_satu2112"
"12","davy2892",3,24,0.708333333333333,0.489052186142167,0.873847911476309,51,"Jeskai Stoneblade","3","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-12-1112501267#deck_davy2892; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-2412504227#deck_davy2892; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-12-2512504238#deck_davy2892"
"13","TraceBlaZr_",3,23,0.739130434782609,0.515948029597562,0.897713866084642,51,"Elves","3","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-1712502869#deck_TraceBlaZr_; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-2412504227#deck_TraceBlaZr_; https://www.mtgo.com/en/mtgo/decklist/legacy-super-qualifier-2022-12-2912504199#deck_TraceBlaZr_"
"14","stu909090",3,24,0.708333333333333,0.489052186142167,0.873847911476309,51,"Izzet Delver","3","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-12-2412504227#deck_stu909090; https://www.mtgo.com/en/mtgo/decklist/legacy-super-qualifier-2022-12-2912504199#deck_stu909090; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2023-01-0112504298#deck_stu909090"
