"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",378,74.8
"2","Lightning Bolt",361,74.8
"3","Scalding Tarn",332,74.8
"4","Flooded Strand",294,75.2
"5","Misty Rainforest",273,74.8
"6","Ragavan, Nimble Pilferer",271,74.9
"7","Otawara, Soaring City",254,74.6
"8","Spell Pierce",250,75.4
"9","Island",232,75.4
"10","Unholy Heat",226,74.6
"11","Expressive Iteration",225,74.6
"12","Mishra's Bauble",223,74.6
"13","Urza's Saga",211,75.3
"14","Mountain",210,75.1
"15","Spirebluff Canal",209,74.4
"16","Forest",200,74.8
"17","Boseiju, Who Endures",195,75.5
"18","Stomping Ground",183,75.6
"19","Wooded Foothills",182,74.8
"20","Hallowed Fountain",180,76
"21","Arid Mesa",179,74.5
"22","Fiery Islet",178,74.7
"23","Dragon's Rage Channeler",170,74.8
"24","Bloodstained Mire",161,74.7
"25","Ledger Shredder",157,74.7
"26","Springleaf Drum",157,75.4
"27","Polluted Delta",156,75.2
"28","Sacred Foundry",152,74.1
"29","Shadowspear",146,76.2
"30","Consider",145,75.1
"31","Counterspell",139,75
"32","Plains",137,75.5
"33","Blood Crypt",136,75.8
"34","Fury",130,75.4
"35","Breeding Pool",129,74.8
"36","Windswept Heath",127,76.3
"37","Teferi, Time Raveler",125,74.8
"38","Fable of the Mirror-Breaker",121,75.8
"39","Murktide Regent",121,75
"40","Wrenn and Six",114,75.8
"41","Marsh Flats",111,76.1
"42","Swamp",106,75.2
"43","Leyline Binding",104,75.1
"44","Esper Sentinel",99,76.4
"45","Stoneforge Mystic",98,76
"46","Kaldra Compleat",97,76.1
"47","Inkmoth Nexus",96,76.1
"48","Fire // Ice",95,75.2
"49","Colossus Hammer",93,76.6
"50","Puresteel Paladin",93,76.6
