"","CardNames","DeckCount","WinrateAverage"
"1","Abundant Growth",1,100
"2","Temporary Lockdown",1,100
"3","Irrigated Farmland",1,100
"4","Conflagrate",1,100
"5","Serum Visions",3,88.2
"6","Spellskite",2,87.5
"7","Sheoldred, the Apocalypse",2,87.5
"8","Through the Breach",2,87.5
"9","Prized Amalgam",2,85.7
"10","Darkblast",2,85.7
"11","City of Brass",2,85.7
"12","Ox of Agonas",2,85.7
"13","Creeping Chill",2,85.7
"14","Golgari Thug",2,85.7
"15","Thrilling Discovery",2,85.7
"16","Silversmote Ghoul",2,85.7
"17","Stinkweed Imp",2,85.7
"18","Cathartic Reunion",2,85.7
"19","Otherworldly Gaze",2,85.7
"20","Narcomoeba",2,85.7
"21","Turntimber Symbiosis",6,83.3
"22","Mana Confluence",3,83.3
"23","Mishra's Command",3,83.3
"24","Snapcaster Mage",5,82.6
"25","Magus of the Moon",4,81.8
"26","Engineered Explosives",4,81.8
"27","Vesperlark",4,81.8
"28","Cursecatcher",2,81.8
"29","Dovin's Veto",2,81.8
"30","Deserted Beach",2,81.8
"31","Glacial Fortress",2,81.8
"32","Raffine's Tower",4,81
"33","Baral, Chief of Compliance",3,81
"34","Tangled Florahedron",6,80
"35","Thunderkin Awakener",6,80
"36","Into the Story",3,80
"37","Baleful Mastery",3,80
"38","Murderous Cut",3,80
"39","Shelldock Isle",3,80
"40","Crypt Incursion",3,80
"41","Mikokoro, Center of the Sea",3,80
"42","Twinshot Sniper",1,80
"43","Tome Scour",1,80
"44","Minamo, School at Water's Edge",4,79.2
"45","Phantasmal Image",4,79.2
"46","The Wandering Emperor",4,79.2
"47","Geist of Saint Traft",3,78.9
"48","Mutavault",5,78.6
"49","Svyelun of Sea and Sky",5,78.6
"50","Merfolk Trickster",5,78.6
